# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = code_9_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\a5wwscmf.json
# init = 2 (Default)
# random
#   seed = 95995116
# output
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\code_9-202104142101-3-njy9f9dw.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-13.3623,1,0.320362,3,7,0,16.3924,-2.17342,-2.03231,1.44823,-0.455193,1.23215,0.93255,0.109368
-13.1861,0.988933,0.320362,3,7,0,18.9039,-1.29613,-0.904204,-0.270222,0.984768,2.90955,-0.88502,-0.252434
-9.02796,1,0.320362,3,7,0,14.7795,-1.11296,-0.842175,-0.464842,1.46598,0.278677,-0.0356996,0.251155
-9.08314,0.907854,0.320362,3,7,0,12.5717,-1.06864,-0.620923,-0.791717,0.525555,0.811191,-0.199841,0.397231
-11.3042,0.955312,0.320362,3,15,0,13.1933,-1.17039,0.0664754,-0.548712,0.222918,-2.41878,0.535766,-1.17512
-11.35,0.981518,0.320362,3,15,0,16.1388,-0.192988,-0.0851843,-1.3094,-1.0322,0.796686,-2.48748,0.0214545
-11.5565,0.97352,0.320362,3,15,0,16.5794,1.03131,-0.376688,1.00063,1.77388,0.776579,3.05822,1.6325
-13.3209,0.908666,0.320362,3,7,0,15.4056,1.66062,2.47724,2.1812,0.886622,2.28479,-0.890159,1.97431
-12.6168,1,0.320362,3,7,0,16.9278,2.30352,0.00503622,-0.549107,2.35887,0.637965,2.89515,0.761195
-10.6045,0.942136,0.320362,3,7,0,15.4668,-0.642055,1.99891,2.03399,1.32944,1.28275,0.3802,1.45466
-12.8606,0.819439,0.320362,3,15,0,17.5352,1.23897,0.0521701,-1.88534,1.86005,0.578915,1.9779,-0.00737724
-10.9877,1,0.320362,3,7,0,14.7834,0.309368,-0.749293,-1.28504,0.463726,1.38325,1.6479,0.839026
-8.01763,0.950331,0.320362,3,15,0,17.6776,2.166,1.1238,0.720171,1.58642,0.577366,0.734108,1.12044
-9.99704,0.935233,0.320362,3,15,0,11.8898,1.89234,1.24047,1.49896,0.0864771,-0.988967,-0.496366,0.403816
-13.159,0.962615,0.320362,3,15,0,16.4508,-2.91223,-2.7244,-3.52711,-1.18998,-0.291428,-0.142956,-1.71587
-10.044,0.97452,0.320362,3,7,0,16.0681,-2.25557,-1.42653,-2.97483,-0.271606,-1.64741,-1.43042,-1.1086
-10.2583,0.996341,0.320362,3,7,0,12.0939,0.0465229,-2.30731,-1.0709,-2.71474,-0.833337,-0.907945,-1.48173
-9.71239,1,0.320362,3,7,0,12.2009,-1.78636,-0.154351,-1.58661,0.579876,-1.78277,-0.848438,-1.1822
-10.8446,0.972151,0.320362,3,7,0,12.8605,0.112524,-1.4862,-2.14441,-2.21102,-1.44501,-2.69861,-0.922062
-12.0744,0.964994,0.320362,4,23,0,15.702,2.71803,2.56429,4.04637,2.63328,2.51383,2.37288,1.79548
-7.97511,0.908783,0.320362,4,15,0,14.1017,-1.64539,-0.888605,-1.29515,-1.19108,-1.20378,-2.2002,-1.42394
-10.918,0.626749,0.320362,3,7,0,14.108,-1.32456,-1.1267,-1.4931,-1.58875,-0.523501,-1.53856,-2.07014
-7.41936,0.986338,0.320362,4,19,0,12.8978,0.419008,-0.044924,0.690543,1.08169,0.287556,0.564965,0.812358
-7.49882,0.896836,0.320362,2,7,0,9.71928,0.40486,0.677381,1.09262,-0.295042,0.721893,0.305342,0.757929
-7.60626,0.94395,0.320362,3,15,0,11.3028,-0.310352,0.734322,0.279695,-0.365031,0.855992,0.860282,0.593746
-6.93813,0.993464,0.320362,3,7,0,8.32327,0.333495,0.356687,0.912606,0.398152,0.390771,0.184879,0.646555
-12.3808,0.223262,0.320362,2,3,0,17.3619,0.990932,0.750308,0.85676,1.11333,0.980365,-0.0132208,-0.55893
-7.52527,1,0.320362,2,3,0,12.476,0.594235,0.568863,0.133836,0.831641,0.804787,-0.149094,-0.022566
-7.41849,0.807664,0.320362,3,15,0,10.6629,0.208036,-0.201509,0.387763,0.723041,0.33244,-0.195201,0.608682
-9.3752,0.939937,0.320362,3,15,0,10.6562,-0.109314,-1.19945,1.33757,0.649137,0.111773,-0.580159,-0.48849
-10.0495,0.877097,0.320362,3,15,0,13.8346,-0.150711,2.5617,0.0509039,1.17256,0.736931,0.525711,1.21752
-10.4891,0.933292,0.320362,3,7,0,17.0548,0.909562,2.50081,-0.638007,1.57372,0.051681,-0.164444,0.916091
-12.3331,0.982252,0.320362,3,7,0,14.2041,0.877023,-1.07087,2.92575,0.38721,0.840899,2.33287,1.21134
-10.431,0.954758,0.320362,3,7,0,14.9287,1.32912,1.44769,-0.34916,2.49106,1.52517,1.25983,0.518417
-9.70696,0.903129,0.320362,3,15,0,12.561,-0.237013,0.117608,0.479803,-0.0516441,0.506811,0.117727,1.0668
-14.4375,0.937786,0.320362,2,7,0,16.0851,1.26208,2.09559,-1.2526,2.48464,-0.509045,0.572142,-0.162462
-14.5736,0.902108,0.320362,4,31,0,23.154,-3.17034,-2.81632,1.44252,-0.747795,-0.518494,-0.543129,-0.556693
-9.98056,1,0.320362,3,7,0,16.1173,-1.21099,-1.4016,1.04555,0.189262,-1.6843,-0.932239,-0.968699
-14.9717,0.852935,0.320362,2,3,0,16.2942,0.0478156,-2.35132,1.65289,0.794605,-2.8075,-1.63443,-0.417852
-11.577,0.970019,0.320362,3,7,0,19.7439,-1.68182,0.172601,-1.18622,-3.55526,-1.18305,-0.77357,-1.55201
-9.66591,0.995132,0.320362,4,23,0,15.6396,2.54156,2.28191,1.25425,3.02794,2.02778,1.73781,2.12996
-9.9463,0.923234,0.320362,3,7,0,14.4234,2.32192,2.18378,2.59393,1.25589,2.21495,0.16466,1.64804
-9.62262,0.902623,0.320362,4,15,0,12.6208,0.430211,0.506701,0.232753,1.53909,0.439673,2.63504,1.23275
-9.89188,0.904425,0.320362,3,15,0,13.2659,1.13134,1.40107,1.76408,2.00605,1.83369,2.44054,0.834633
-8.75366,1,0.320362,3,7,0,10.2107,1.15434,1.52549,1.92741,1.48521,0.617635,1.15127,1.68157
-7.59669,0.824343,0.320362,4,15,0,11.773,1.1837,1.65877,1.84234,0.966052,0.860075,0.635572,1.01234
-9.93475,0.980017,0.320362,3,15,0,11.5178,3.04859,2.49211,2.87423,2.59259,1.99284,3.07636,2.32265
-7.96325,0.939019,0.320362,4,15,0,13.2214,-0.373861,-1.54739,-0.867396,-1.22434,-2.10885,-0.735407,-0.952562
-9.45379,0.915223,0.320362,3,7,0,11.4077,-0.785037,-1.03332,0.820009,-1.93785,-1.87006,-1.08724,-0.667326
-9.46243,0.924834,0.320362,3,15,0,13.6939,-1.41186,-1.57408,-0.576514,-0.526339,1.36471,-0.0372853,-0.565502
-10.9487,0.78806,0.320362,3,7,0,12.981,-2.10935,-1.67975,-1.03301,-0.738408,0.00594811,0.423223,-0.00293925
-13.8567,0.755911,0.320362,3,7,0,19.4819,-0.991874,-0.428335,1.54471,-1.40715,-0.232908,-0.658329,-1.47566
-12.1148,1,0.320362,3,7,0,15.8327,-1.09529,-1.0857,-1.66423,-0.790001,-0.95492,0.472291,0.351144
-8.08315,0.989132,0.320362,3,15,0,13.9261,-1.03323,0.790356,-0.432285,-0.348317,-1.27972,-0.255545,-0.641491
-9.60122,0.578608,0.320362,2,3,0,12.3674,-1.29374,0.525087,-0.207795,-0.741913,-1.19293,-0.739649,0.208234
-11.0975,0.983086,0.320362,4,23,0,13.388,1.91478,0.287101,0.233232,2.89071,1.6456,0.493012,0.508397
-10.7915,0.997768,0.320362,3,15,0,15.271,0.0260307,0.000100844,-0.0719281,-2.80094,-0.393048,1.03627,-0.532556
-8.24327,0.987381,0.320362,3,15,0,12.1167,0.332526,-1.5914,-0.906013,-0.127833,-0.717871,-0.924544,-0.1874
-8.57652,0.835666,0.320362,3,15,0,11.8656,-0.62372,1.07384,0.51388,0.533308,0.555188,0.274041,0.940307
-11.4325,0.850822,0.320362,4,23,0,13.8965,0.385961,0.797653,2.19677,1.89183,-0.0130586,1.08747,0.0298725
-9.81257,0.958303,0.320362,3,7,0,15.5359,2.09326,1.41552,0.00560137,0.522579,2.37052,1.32671,0.679391
-12.8874,0.860836,0.320362,3,15,0,15.9026,2.85462,1.99528,4.05105,2.40309,2.19646,1.39299,1.41882
-10.0287,1,0.320362,4,15,0,14.4532,-1.583,-0.607268,-0.339753,0.0630001,0.540045,0.966546,0.528722
-8.98043,0.99062,0.320362,3,7,0,12.2861,-1.09765,-0.551111,-0.353171,-0.366408,1.23831,1.31314,0.12982
-10.1801,0.819319,0.320362,3,7,0,15.075,0.751606,0.848701,0.459545,0.550723,-2.34283,-0.428423,-0.0846033
-9.26002,0.989123,0.320362,3,7,0,13.3163,0.711983,0.209756,-1.15122,0.686047,0.453286,-1.77734,-0.0384919
-8.83498,0.971648,0.320362,3,7,0,10.7146,0.175276,0.301184,-1.47742,0.803024,-0.317085,-1.06667,-0.599136
-14.304,0.797227,0.320362,3,7,0,17.3875,0.693881,-2.44109,0.882871,1.14327,1.44323,-2.13772,0.230438
-11.4177,0.826858,0.320362,2,3,0,17.6564,0.674718,-1.72881,0.375985,0.767512,1.27177,-1.5929,-0.518434
-9.09883,1,0.320362,3,7,0,13.8988,-1.82238,-1.06298,-1.33417,0.534892,-1.08132,0.363042,-0.42766
-9.47329,0.957948,0.320362,3,7,0,12.2106,0.449356,-1.12162,-0.0073328,-1.20319,-1.8245,0.865388,-0.594914
-8.5361,0.994579,0.320362,3,7,0,10.1541,0.420391,-0.386288,-0.54769,-1.07353,-1.48892,0.878134,-0.450674
-7.57781,0.995542,0.320362,3,7,0,9.51497,0.125442,-0.115846,-0.855315,0.524734,-1.20465,-0.162252,-0.0790417
-9.14506,0.898618,0.320362,3,7,0,12.2803,0.0776112,0.771374,-1.14619,0.310625,-1.97164,0.0781713,-0.328528
-8.8634,0.924855,0.320362,4,15,0,12.456,1.11758,-1.3206,-0.814617,0.994876,0.265733,-0.159049,0.143144
-11.4453,0.957301,0.320362,3,7,0,12.1731,-0.677028,1.89541,1.15803,-1.93601,0.846345,0.378244,0.483372
-9.63278,0.993932,0.320362,3,7,0,14.2212,-0.538041,0.34303,-1.17771,1.89784,0.162163,-0.991443,-0.0781424
-12.8251,0.523014,0.320362,3,7,0,16.0599,-0.827976,0.0035865,-1.10416,1.26926,1.11038,0.328118,-0.958761
-9.22371,0.949534,0.320362,3,15,0,16.0893,-0.866329,0.343399,0.21686,-2.33427,-0.0174892,-0.547437,-0.223162
-8.20989,0.997979,0.320362,3,7,0,11.3435,0.414325,-0.0123819,-0.644616,-1.30613,0.112107,-1.5017,-0.599888
-10.1162,0.790527,0.320362,2,7,0,11.942,0.763493,-0.312063,-0.786684,-1.28876,0.45292,-2.08504,-0.0228644
-8.29274,0.913397,0.320362,3,7,0,11.9618,-0.0494057,-0.549256,0.659159,-0.937831,-0.0904041,-1.39269,-0.705673
-8.06389,0.923418,0.320362,3,7,0,10.8518,-0.191921,-0.168954,-0.615054,-2.0789,-0.818212,-0.876531,-0.879223
-8.07693,0.936046,0.320362,3,7,0,10.6166,-0.619678,-0.562238,-0.0547561,1.30259,0.103721,0.0925715,-0.316973
-8.16917,0.971786,0.320362,3,15,0,11.9257,1.42296,1.953,0.902304,0.532453,0.0655445,1.01552,0.585346
-10.5734,0.930803,0.320362,3,7,0,12.0326,2.09004,-0.0116302,1.425,2.6825,2.18018,0.287725,0.956132
-11.3421,0.992608,0.320362,4,15,0,13.0312,-0.722768,1.55661,-0.685228,-1.51725,-1.79051,0.995496,-0.0227574
-14.0156,0.775123,0.320362,3,15,0,17.4844,0.869281,-0.674052,0.867405,1.7843,0.129162,-1.99981,1.07604
-10.5239,0.95488,0.320362,2,3,0,15.6331,0.957583,-0.395258,0.191971,1.78457,0.364002,-0.271147,-0.440951
-10.546,0.988197,0.320362,3,7,0,13.4049,0.0676614,-0.620549,0.659722,2.78632,-0.163099,0.227036,0.762495
-10.0763,1,0.320362,3,7,0,12.7987,1.70535,1.76114,0.179571,-0.943961,1.22063,1.55119,1.10683
-9.32157,0.997293,0.320362,3,7,0,10.9567,-0.320313,-0.457108,1.10388,2.27165,0.72074,0.909095,0.809361
-8.68836,0.995456,0.320362,3,15,0,14.3482,-0.404178,-0.812091,0.894243,0.970868,-1.19052,0.236539,-0.307215
-9.86866,0.821374,0.320362,3,15,0,14.7658,-0.787583,1.12202,1.98056,-0.500611,-0.108837,0.0353735,-0.17211
-10.2035,0.934843,0.320362,3,7,0,14.1445,0.210341,-1.01134,-0.445544,1.18154,0.0334749,2.22334,0.611255
-10.5874,0.920103,0.320362,3,7,0,16.1584,0.71683,1.4941,2.21869,-0.229473,-0.449234,-0.699049,0.854872
-10.2641,0.936953,0.320362,3,7,0,12.4626,0.507458,1.55599,2.12835,0.432966,-0.962146,-0.27881,0.841864
-11.1689,0.999525,0.320362,4,15,0,14.4996,-0.283519,-1.9944,-3.53442,-0.795694,-1.26806,-1.50572,-1.716
-9.74847,0.999504,0.320362,4,15,0,14.5208,-1.6723,0.515417,-1.08198,-2.03609,0.39153,-0.988277,-0.425047
-10.7703,0.989602,0.320362,3,7,0,13.2248,-0.916419,-0.405324,-1.46069,-1.19639,0.555647,-3.01973,-1.21539
-11.2749,0.628931,0.320362,4,15,0,18.1161,-1.22083,-1.46987,-0.232485,-1.87472,-1.92381,0.901831,-1.46267
-11.1694,1,0.320362,4,23,0,14.4998,1.49213,2.10767,0.78677,1.99952,3.59688,1.5293,2.15795
-13.742,0.83936,0.320362,3,7,0,17.2835,1.29093,1.66147,4.36173,1.31897,2.63756,3.8636,2.35631
-12.064,0.949647,0.320362,3,7,0,17.1404,2.79673,2.67312,3.98803,2.3631,1.10195,1.35284,1.68554
-10.3072,0.962754,0.320362,3,7,0,15.5175,1.28006,1.29201,1.30036,1.05288,2.69637,2.99172,1.05127
-11.4975,0.980028,0.320362,3,7,0,14.3541,3.87404,2.63663,2.99486,1.51037,1.39905,1.44059,2.19049
-13.5564,0.795787,0.320362,4,15,0,15.7812,3.9508,2.99548,2.06215,1.45506,0.741893,2.1893,1.19799
-9.88173,1,0.320362,3,7,0,15.1864,1.42534,0.782566,0.247623,0.798119,1.65767,1.54968,1.71313
-15.9552,0.942732,0.320362,3,7,0,17.4811,0.958125,0.977458,-0.383942,-1.76445,1.74508,3.13034,-0.105968
-11.1391,1,0.320362,3,7,0,16.6939,1.04095,-0.436755,1.62882,2.39383,0.261267,-1.24864,0.466271
-11.4061,0.988375,0.320362,3,15,0,14.0443,-1.2802,1.55323,-1.27131,-0.386411,0.947833,1.84537,0.326391
-10.4168,0.994047,0.320362,3,7,0,14.622,-0.0877656,1.22756,-1.29315,-0.468627,0.79788,2.16682,0.289397
-11.1393,0.996177,0.320362,3,15,0,13.3464,-0.729902,-2.15972,0.328607,-0.508801,-1.71349,-3.14429,-1.10609
-7.7164,0.996002,0.320362,4,23,0,14.6519,0.385874,-0.46844,0.364889,0.90029,-0.792585,0.902371,0.0985955
-7.14334,0.967109,0.320362,3,7,0,9.76899,0.573629,-0.176095,0.747182,0.415676,-0.666609,0.205905,0.108688
-8.73561,0.704958,0.320362,3,15,0,10.6377,-0.228974,0.587011,1.22447,0.758543,0.849215,0.211656,-0.171027
-8.47672,0.958749,0.320362,2,7,0,12.5383,0.586209,-0.248213,-0.057433,2.12747,-0.0874495,0.608079,0.433107
-9.18964,0.89057,0.320362,3,7,0,16.3666,-0.00751235,2.24358,0.224874,0.94902,1.82597,1.52228,1.20525
-9.79346,0.925966,0.320362,3,7,0,14.7472,-0.328185,1.53871,0.603974,1.05692,1.62433,2.73192,1.16642
-8.93376,0.880665,0.320362,3,7,0,12.0912,1.45804,0.0361143,0.283524,1.34583,1.88388,0.0688313,1.12355
-11.4374,0.775452,0.320362,3,7,0,12.5194,0.47098,2.28321,0.959259,0.133405,0.195212,1.01817,1.66553
-9.35387,0.999824,0.320362,4,15,0,12.9015,0.388891,-1.34509,-0.0257968,0.725813,0.654835,-0.139096,0.682513
-9.03894,0.979634,0.320362,3,7,0,13.5704,0.166099,2.07513,0.699259,-0.127613,0.00403186,0.762402,0.992799
-13.4175,0.848219,0.320362,3,7,0,15.1449,1.77954,0.016701,-2.14934,0.662761,1.28588,1.0153,-0.386107
-14.1737,0.959545,0.320362,3,7,0,21.0386,1.94837,-1.24311,-1.8057,0.669432,2.31236,0.819972,-0.0700273
-14.1612,1,0.320362,3,7,0,16.0002,1.55746,-1.20403,-2.27576,0.400922,2.29677,1.19925,0.171391
-8.88241,1,0.320362,3,7,0,16.6704,0.949842,-0.101087,1.26516,-0.395829,2.00895,1.30105,0.84535
-13.4481,0.91524,0.320362,3,7,0,14.228,1.30893,0.673836,2.11393,-1.60998,2.99876,1.5999,0.766489
-11.9582,0.985854,0.320362,4,15,0,17.3079,0.864285,1.83946,-0.314199,2.60208,-1.42906,0.488226,0.450736
-10.1919,1,0.320362,3,7,0,13.2142,1.05643,1.57443,-0.118327,2.50798,-0.512656,1.26422,1.09668
-10.5835,1,0.320362,3,7,0,12.125,1.31647,2.13688,0.343922,2.45946,-0.724089,1.1916,1.18438
-10.6187,0.981505,0.320362,4,15,0,14.1914,0.570706,-0.0525982,1.95001,-0.379713,2.67627,0.885679,1.12594
-10.4848,0.841942,0.320362,3,7,0,16.3799,0.812832,0.0617226,1.72539,1.15808,-0.262723,-0.771447,1.098
-10.5138,0.938733,0.320362,3,15,0,14.2536,-0.80188,-0.172231,-2.02097,-2.15347,-0.259797,0.599969,-0.202356
-10.2915,0.978452,0.320362,3,7,0,13.6228,1.37777,-0.64398,0.929715,0.255987,-1.34371,-1.62645,-0.31127
-9.89722,0.99525,0.320362,3,15,0,13.8198,-0.959851,1.96508,1.12349,1.35469,1.12469,1.88113,1.12019
-7.79391,1,0.320362,3,7,0,10.7024,0.554892,0.794538,0.0471209,1.61356,1.48178,1.17101,0.643386
-14.2118,0.533056,0.320362,3,7,0,16.514,-0.532765,0.784091,-1.37223,1.19296,-0.180586,1.96575,1.33098
-8.87557,0.958433,0.320362,4,23,0,16.5426,1.4882,1.51739,1.34117,0.330051,2.65764,0.935601,0.976757
-9.38898,0.978188,0.320362,3,7,0,11.2734,2.22969,1.26541,2.09461,0.900946,0.628056,-0.220123,1.25188
-8.89995,0.903853,0.320362,3,15,0,10.6355,-0.560021,0.439712,-0.0137044,0.585017,1.05341,1.8275,0.893786
-11.674,0.934351,0.320362,4,15,0,15.6778,3.05235,2.19305,1.61714,2.49624,1.22204,-0.336688,1.82106
-12.3464,0.959748,0.320362,4,23,0,18.2514,-1.18945,-1.36521,-1.68197,-1.98252,-3.89837,-3.55547,-1.64664
-10.6738,0.99707,0.320362,3,7,0,14.2626,-1.27577,-1.53519,-2.83473,-0.92537,-2.94747,-2.61913,-2.13122
-10.5011,0.949686,0.320362,3,7,0,13.957,-1.27544,-3.07549,-1.17385,-0.869826,-2.96468,-0.654681,-1.49014
-11.2208,0.769018,0.320362,4,31,0,20.4992,1.24181,3.15077,1.30798,0.749259,2.88608,0.543535,1.00547
-8.51384,0.998764,0.320362,4,23,0,16.3179,-0.33298,-1.44833,-1.79589,-0.0897998,-0.0551523,0.213039,-0.749559
-8.72104,0.751288,0.320362,4,15,0,12.6029,0.845865,-0.510568,0.0775487,1.00778,-0.223319,-0.917418,-0.452647
-8.13831,0.97941,0.320362,3,15,0,10.3043,0.613456,0.740658,-0.144416,-0.841166,-0.341996,0.619079,-0.341604
-9.75534,0.906141,0.320362,3,15,0,11.6752,-2.25393,0.487999,0.00336441,-0.393563,-0.984001,-0.145032,0.0270705
-9.4119,1,0.320362,3,7,0,10.7745,-2.24316,0.69761,0.110493,0.147791,-1.09039,0.0173146,-0.294358
-8.97597,0.91066,0.320362,3,15,0,11.7248,-1.31227,0.13882,-1.05571,0.414659,-1.51664,-0.468506,-0.0644482
-9.5102,0.998905,0.320362,3,15,0,12.4076,-1.68667,-0.539803,-2.11686,0.466776,-1.97608,-1.17266,-1.11746
-7.57365,1,0.320362,3,7,0,9.88167,-0.755342,-1.07175,-0.641507,-1.79967,-0.678184,-1.58869,-0.998968
-7.07921,0.761623,0.320362,3,15,0,12.0253,0.437322,0.805697,0.977649,1.0555,0.382117,0.910392,0.888709
-7.88469,0.96788,0.320362,3,15,0,9.47365,1.21263,-0.0852377,0.122069,-0.966336,-0.526399,-0.524688,-0.0725823
-10.8669,0.883707,0.320362,3,7,0,12.2673,1.38913,0.328403,-0.524641,-1.79787,0.821749,-1.70122,-0.311254
-11.5935,0.703984,0.320362,3,7,0,21.0662,-1.79772,-0.912777,0.246437,1.42853,-1.08364,1.29615,0.329315
-10.2541,1,0.320362,3,7,0,14.0276,1.82628,0.653035,-0.083021,-0.747054,2.07993,0.597197,0.185858
-12.7319,0.810941,0.320362,3,7,0,13.5369,2.00491,0.588619,0.172948,-0.288896,2.32302,0.837443,-0.16281
