# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = code_8_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\srowfxzu.json
# init = 2 (Default)
# random
#   seed = 95995116
# output
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\code_8-202104142101-2-ve4x1c1o.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-12.2965,0.986055,0.36109,3,7,0,13.1058,-1.54837,-2.46702,-0.76427,-2.96663,0.555964,0.335578,-1.12564
-8.72509,0.786581,0.36109,3,7,0,15.925,0.0919317,-0.131325,-1.67607,-0.0483478,-0.279933,-1.79417,-0.266799
-9.76127,0.921879,0.36109,3,7,0,11.8562,-0.161997,-0.484026,-1.22812,0.246969,-2.33774,0.718918,-0.687628
-7.56494,0.967172,0.36109,3,7,0,12.6705,-0.0672765,0.0684745,-0.844753,-0.204394,-1.61957,-0.373684,-0.52609
-10.0561,0.871899,0.36109,3,7,0,11.2176,-1.25674,1.32674,-0.939747,0.641376,-0.904489,-1.71916,-0.394144
-10.4159,0.960218,0.36109,3,7,0,11.7315,0.718867,-2.13066,0.109115,-1.50068,0.107222,0.934746,-0.0807925
-9.94663,0.995263,0.36109,3,15,0,14.0769,0.821432,-1.17764,-0.259221,-1.16345,0.382078,1.64231,0.353815
-9.47266,0.862947,0.36109,3,7,0,12.6857,-0.375785,0.773174,1.15637,0.936129,-1.10762,0.072991,0.768255
-12.1541,0.851436,0.36109,3,7,0,13.872,1.08407,0.802342,-0.205825,-0.46741,2.3936,1.57561,1.58449
-10.7116,0.963934,0.36109,3,7,0,14.5454,0.176097,-0.587389,1.35227,1.56309,-1.25226,-1.17643,0.380865
-9.66168,0.760944,0.36109,3,15,0,15.1274,1.29407,0.342863,2.0252,0.647214,-0.351564,-0.519649,0.944841
-10.463,1,0.36109,3,7,0,11.9911,0.112206,0.836446,0.448019,0.928112,2.20485,3.11739,0.999116
-9.30841,0.969499,0.36109,3,7,0,12.5542,1.37413,1.43124,1.95341,2.31275,0.355677,0.034084,0.805212
-10.8364,0.944478,0.36109,3,7,0,12.8958,2.899,1.38153,-0.337262,0.0839576,1.69923,0.661682,1.26688
-9.74545,0.995477,0.36109,3,7,0,13.2231,-0.0988804,1.27582,2.24129,2.71149,0.992489,1.25697,1.30244
-13.0876,0.900846,0.36109,3,7,0,14.6282,3.87968,1.75669,1.26571,0.361479,3.16359,2.88595,2.14747
-9.57952,0.992319,0.36109,3,15,0,15.6084,-0.439452,1.69884,2.05779,1.71709,0.705135,-0.124856,0.858555
-13.9017,0.783733,0.36109,2,3,0,15.7347,-1.0802,1.66176,2.72403,2.30995,0.835196,-0.918184,1.18422
-9.91664,0.880799,0.36109,3,7,0,19.4842,1.88164,0.900425,0.77243,-0.0328084,2.48263,2.45964,1.13364
-11.7228,0.791206,0.36109,3,7,0,15.6241,-0.908134,0.0540851,0.863867,1.61911,-1.94823,-0.659073,-0.711949
-8.97206,0.856396,0.36109,2,7,0,13.8371,-0.258994,-0.377662,0.418461,-1.178,-0.084312,-0.202581,0.482944
-8.28439,0.993722,0.36109,2,7,0,10.8482,-0.27183,-0.649885,0.806946,0.861627,-0.717444,0.552701,-0.30267
-9.26864,0.793633,0.36109,3,7,0,12.8814,-0.730856,-0.0119589,-0.850088,-1.60759,0.261189,-0.75783,-1.19803
-7.93617,1,0.36109,3,7,0,9.6096,-0.917565,-0.227597,-1.09044,-1.41976,-0.219485,-0.500774,-1.06341
-7.81804,0.904835,0.36109,3,7,0,13.7563,0.734397,-0.194272,0.517445,0.812534,-0.191463,0.00773277,-0.242449
-7.34441,0.771751,0.36109,3,15,0,11.0774,-1.39914,-0.220932,-1.08557,-1.21528,-0.326614,-0.531043,-0.753707
-8.88645,0.72164,0.36109,3,7,0,12.1035,-0.021217,-1.1302,-1.21158,-0.697961,-1.4938,-2.43167,-0.729914
-7.6039,0.999823,0.36109,3,15,0,9.71789,-0.768802,-0.420554,0.370589,-0.509353,-0.652924,0.866966,-0.318317
-8.78749,0.906665,0.36109,3,7,0,9.86583,-1.06003,-0.699411,-0.10575,0.930557,-0.288498,-1.31053,0.0749574
-8.09785,0.989533,0.36109,3,7,0,9.93372,0.263082,-0.680677,0.317243,0.85422,-0.325915,-1.37957,-0.247829
-10.0586,0.89957,0.36109,3,7,0,11.0942,-0.779568,0.0931245,-0.715584,-1.71459,-0.569718,1.68378,-0.578123
-9.58129,0.987923,0.36109,3,7,0,12.9471,1.06618,0.772351,0.242406,0.983798,0.337867,-1.67699,-0.13828
-10.9405,0.986165,0.36109,3,15,0,14.2578,1.36977,2.9734,0.690685,-0.227667,-0.138322,1.19331,1.25721
-11.053,0.972958,0.36109,3,15,0,20.278,-1.49258,-1.09584,-0.522685,-2.64332,0.682249,0.532514,-0.975175
-9.13008,0.986201,0.36109,3,7,0,14.2173,-1.71044,-0.28862,-1.09554,0.476122,-1.42623,0.613798,-0.67136
-12.938,0.828536,0.36109,3,7,0,15.1192,-1.69978,1.90485,-2.28344,0.0274734,-0.633888,1.05758,-0.372033
-12.0549,1,0.36109,3,7,0,13.6716,0.371911,-2.50756,1.20914,-0.767346,0.349807,-1.95811,-0.701285
-11.3344,0.826718,0.36109,3,7,0,16.5457,1.13216,2.01002,-1.58261,0.619426,-0.0419219,1.77705,0.857329
-11.6121,0.957876,0.36109,3,7,0,12.9571,0.619256,-0.305645,2.7406,0.63391,2.00715,-0.368885,1.27607
-8.70413,1,0.36109,3,7,0,12.5931,0.00233612,0.604426,2.35726,1.35289,0.704026,0.204063,0.598308
-10.4265,0.835012,0.36109,3,7,0,11.5313,2.10543,0.851758,-0.409436,0.71192,0.798991,1.92642,1.50121
-9.98211,0.998636,0.36109,3,15,0,12.9594,0.223974,1.20683,0.319447,2.00851,0.934141,-0.717944,-0.00852175
-10.8884,0.962825,0.36109,3,7,0,13.3555,0.169842,-0.587292,1.75293,-0.618566,0.5507,1.63976,-0.271064
-8.24482,0.998997,0.36109,3,7,0,12.7827,-0.631415,0.179022,1.38273,-0.481316,0.50528,1.16521,0.196625
-10.0118,0.943919,0.36109,3,15,0,12.7167,-0.459568,-1.57916,-2.83729,-1.07921,-1.86586,-2.55101,-1.77887
-12.3513,0.93935,0.36109,3,7,0,13.7865,-4.30648,-1.58216,-0.946927,-2.20277,-1.39381,-0.546946,-1.61891
-10.0355,0.992989,0.36109,3,7,0,14.0633,2.18404,-0.107447,-0.738767,0.560722,-0.300981,-1.15245,-0.0939033
-9.01837,0.993535,0.36109,3,7,0,11.3664,-1.26459,0.401214,0.336243,-0.271801,-0.760692,1.51627,0.21646
-10.8463,0.75158,0.36109,3,7,0,14.2637,-1.33335,-1.78973,-0.393659,-1.14147,-0.11962,1.63259,-0.0489423
-8.49277,0.997352,0.36109,3,7,0,12.1106,0.565157,0.628087,0.337698,0.279836,-0.589785,-1.68107,-0.166107
-8.91064,0.949569,0.36109,3,7,0,11.9821,0.521541,0.584584,0.129118,-0.867958,2.04848,-0.0393808,0.178542
-11.3958,0.877477,0.36109,3,7,0,13.2102,1.16042,-1.03514,-0.642802,2.49778,-0.634393,0.158443,-0.112867
-9.68331,0.898293,0.36109,3,7,0,15.9031,0.320137,-1.13485,-0.0150495,1.67876,0.229144,-0.00952285,-0.433269
-9.89291,0.996943,0.36109,3,15,0,12.6669,-2.04657,-0.37606,-1.02242,-2.16883,-1.77099,-1.20207,-1.85847
-8.83799,0.94391,0.36109,4,15,0,12.074,-0.954651,-2.50374,-1.75969,-0.763648,-1.06206,-1.57499,-1.60051
-9.8625,0.996721,0.36109,4,15,0,11.1561,1.28912,0.506414,1.83081,2.63983,2.85253,2.14998,1.62726
-8.49834,0.970569,0.36109,3,7,0,12.2102,1.70469,0.707106,2.1721,0.667446,1.05743,-0.0295684,1.00099
-9.6791,0.871095,0.36109,3,7,0,13.2909,0.118795,0.993107,0.867895,-1.21988,2.08697,0.25075,0.61314
-9.25541,0.913852,0.36109,3,7,0,14.5253,-0.400264,-0.896593,-0.60261,1.16868,-1.88471,-0.139365,-0.135743
-11.512,0.86477,0.36109,3,7,0,14.1377,-1.06952,0.559724,1.03388,-2.2324,-1.21064,-1.35177,-1.13951
-11.2672,0.983735,0.36109,3,7,0,17.2072,-1.81688,-3.55813,-2.98093,-0.999879,-0.765724,-2.17622,-1.6344
-10.255,0.997287,0.36109,3,7,0,14.4281,-0.912681,0.648909,0.0296805,-2.19491,-2.27374,-0.859017,-0.685358
-9.29731,0.518913,0.36109,3,11,0,19.2806,-0.701778,0.160019,0.392038,1.43493,1.36421,0.0976438,-0.168954
-11.6868,0.75024,0.36109,3,7,0,15.2713,0.108267,0.832891,1.71194,-0.675512,-0.490403,0.781079,-0.624679
-9.58213,0.9866,0.36109,3,7,0,12.7091,0.816511,0.144354,-1.46304,0.504273,0.427505,-1.29984,0.331226
-10.5272,0.854418,0.36109,3,7,0,15.7747,1.61634,0.700704,2.12787,1.1041,1.72039,-0.566626,0.362769
-8.99523,1,0.36109,2,3,0,10.4278,1.41362,0.4024,2.05657,1.1139,1.63917,-0.307664,0.658872
-9.18412,0.89089,0.36109,3,7,0,11.414,0.583445,1.62568,0.210235,0.825684,-0.766316,0.342053,0.966928
-11.8116,0.76056,0.36109,3,7,0,14.5055,1.66383,0.511936,1.48811,-1.39137,0.203443,1.46778,-0.154074
-13.6096,0.996794,0.36109,4,31,0,17.217,-2.14881,-0.797989,-2.46707,1.22186,-1.78156,-2.20164,-1.82766
-11.6916,0.962185,0.36109,3,7,0,19.0425,-1.64361,-0.0844385,-0.184654,-2.44269,-0.138387,0.452124,-1.32558
-13.9397,0.940692,0.36109,3,7,0,19.1099,1.60371,-1.01476,1.64477,0.207601,-2.74687,-1.08706,-0.373888
-9.76496,0.995825,0.36109,3,7,0,16.7725,0.500675,-2.1559,-0.20999,-0.820697,1.08472,-0.580257,-0.136356
-7.41399,0.97478,0.36109,2,7,0,10.7606,-0.32816,-0.159991,-0.378023,-0.957789,0.499586,-0.322818,-0.574031
-6.95031,0.966911,0.36109,2,7,0,10.0681,-0.571365,-0.350677,-0.127311,-0.817705,-0.69534,-0.201486,-0.653519
-8.22646,0.909127,0.36109,3,7,0,10.6776,0.995233,0.0741244,-0.42219,0.179289,1.71257,0.0874202,0.12842
-7.76235,0.876411,0.36109,3,7,0,12.1594,-0.588987,0.848078,0.144527,-0.1505,-0.520061,-0.227013,-0.495292
-9.9425,0.866228,0.36109,2,3,0,10.5225,-0.691061,1.15991,0.142819,-0.572843,-0.519588,0.125287,-0.859725
-10.3653,1,0.36109,3,7,0,12.0584,1.26992,0.601249,-0.748556,-0.61746,0.0103056,-0.914037,0.711802
-8.64695,0.980151,0.36109,3,7,0,11.2207,-1.38971,-0.893901,0.452103,0.654994,-0.750056,0.483334,0.0782694
-9.43268,0.995504,0.36109,3,7,0,11.0059,0.0953804,-0.571401,-0.893826,-2.48368,-0.137461,-1.67653,-0.554397
-10.7315,0.905913,0.36109,3,15,0,16.3558,-1.30843,0.757328,0.86636,1.25207,0.336604,2.57769,0.763056
-13.8001,0.859468,0.36109,3,7,0,17.568,2.3526,-0.575501,-0.909305,-1.46743,-1.60458,-2.44841,-0.907235
-13.4038,0.995615,0.36109,3,15,0,18.3611,-2.40177,0.200414,1.51931,2.08322,0.933593,1.68243,0.46115
-9.52611,0.98712,0.36109,3,15,0,15.5721,-1.81419,-0.312678,0.809829,0.0764213,0.350496,1.3334,-0.130739
-10.6677,0.928263,0.36109,3,7,0,13.5454,1.22667,0.992903,-0.424232,0.441749,-0.827398,-2.07932,-0.402844
-11.0246,0.986126,0.36109,3,7,0,12.1676,0.865972,0.972663,-0.486759,0.832249,-0.421303,-2.25144,-0.508335
-11.7831,0.900552,0.36109,3,7,0,15.7915,-1.25113,-0.216772,-2.05824,-0.639875,1.26276,0.977065,0.313266
-11.0415,0.894409,0.36109,3,7,0,13.6485,0.178485,-1.06954,0.709199,-0.607952,-2.50442,-2.24897,-0.610973
-8.63122,0.951244,0.36109,3,7,0,12.2652,-0.139521,-1.08489,0.299807,-1.68226,-1.6624,-1.23419,-0.57206
-9.97562,0.970595,0.36109,3,7,0,11.965,0.282544,0.112709,0.136192,-1.10544,0.68092,-2.38199,-0.550176
-13.589,0.697005,0.36109,3,7,0,16.1992,0.636418,-0.594661,1.09647,-2.47151,1.25099,-1.79248,-0.798027
-10.4442,0.999907,0.36109,3,7,0,16.8309,-0.628792,-0.634354,-0.0387879,-0.482679,0.824213,-2.90614,-0.536586
-8.78869,0.98921,0.36109,3,7,0,11.9148,-1.1955,0.00607369,-0.945775,-0.910117,-0.428436,-2.47899,-0.645669
-9.69869,0.645538,0.36109,2,7,0,14.894,-1.64136,-0.809167,0.29794,-0.398866,-2.15778,-0.392193,-0.215586
-12.3052,0.951916,0.36109,3,7,0,14.5598,-1.49314,-2.9221,-1.36861,-1.30371,-0.663242,0.923572,-1.6044
-10.021,0.983946,0.36109,3,7,0,15.0141,0.641812,-0.783793,-1.53735,-1.84884,-2.14352,-1.78269,-1.34123
-8.48186,1,0.36109,3,7,0,11.458,-0.182607,-0.585573,-0.878043,-1.31582,-2.30019,-0.349175,-0.592727
-9.43489,0.841169,0.36109,2,7,0,13.6218,-1.32677,-1.24732,-1.28235,-0.497923,-0.566762,-2.3099,-1.64351
-9.48729,0.976388,0.36109,3,7,0,11.9067,-0.0538678,-0.848931,0.0446724,-1.86032,-0.748591,0.0757202,-1.13912
-8.81559,0.980768,0.36109,3,7,0,12.0639,-0.927367,-0.794176,0.247629,-1.74984,-0.979473,0.724914,-0.734619
-10.5424,0.91678,0.36109,3,7,0,12.885,1.3509,0.140461,-0.876912,1.16486,-0.548213,-2.00852,-0.100055
-9.82125,0.815031,0.36109,3,7,0,14.612,-0.363651,-0.815984,-0.784468,-1.91569,-0.314361,1.2741,-0.00484169
-10.3779,0.845909,0.36109,3,7,0,14.3064,0.281771,-2.52855,-1.44933,-0.938997,-0.012947,0.534962,-0.871891
-8.46829,1,0.36109,3,7,0,11.8305,-0.808049,-1.43752,-1.40805,-0.920374,0.774799,-0.89555,-0.47476
-8.56787,0.851976,0.36109,2,7,0,10.896,-0.971832,-0.612809,-0.0962985,-1.42122,-0.422187,-0.885141,-1.25527
-7.99166,0.695535,0.36109,3,15,0,15.0536,1.12601,1.34611,1.25959,2.37413,1.59451,1.02778,1.36598
-8.80769,0.959337,0.36109,3,7,0,9.57888,1.03138,1.3423,1.79313,2.67903,1.9508,0.666057,1.28135
-8.58502,0.917936,0.36109,4,15,0,11.9047,1.07586,0.145288,-1.47164,-0.297928,-0.928314,-0.526474,-0.0770336
-8.02047,0.9996,0.36109,3,15,0,9.76189,0.0954833,0.825055,-0.883308,-0.943388,-1.11266,-0.767779,-0.516141
-11.4983,0.749147,0.36109,4,15,0,14.2084,3.39567,1.03299,2.21782,2.74431,1.61572,1.94731,2.46616
-11.1066,0.959913,0.36109,2,3,0,12.7692,3.03968,2.18089,2.65444,3.28474,2.02778,2.25197,1.62165
-10.813,1,0.36109,3,7,0,12.2228,2.45101,3.08976,2.59289,1.98519,3.25046,3.00458,1.91648
-12.8016,0.940029,0.36109,2,3,0,13.3889,2.58431,3.23372,1.76123,2.40411,2.99612,3.76997,3.11082
-8.99973,1,0.36109,3,7,0,13.5635,1.53525,1.44921,2.24064,2.20073,1.97248,0.712574,1.06282
-11.8756,0.755768,0.36109,3,7,0,15.2789,2.78309,2.86837,0.484265,1.2272,1.30866,2.12811,0.82639
-10.5981,0.778194,0.36109,3,7,0,17.6639,2.24431,2.48593,-0.024493,1.87757,1.11761,0.662137,1.71468
-9.50348,0.998711,0.36109,4,15,0,12.4067,-1.79315,0.138997,-1.82781,-0.0436179,-1.32782,-1.119,-0.368469
-10.4563,0.945504,0.36109,3,7,0,12.3524,-1.88066,-1.78894,0.394078,-1.12892,-1.73998,-0.284297,-1.5367
-11.0504,0.984675,0.36109,3,7,0,15.6687,-0.980296,-1.08865,-2.44694,-3.15382,-2.099,-2.44806,-2.2901
-7.09191,1,0.36109,4,15,0,12.2397,-0.585099,-0.961675,0.172097,-1.00854,-0.482516,-0.849643,-0.586873
-9.97396,0.737588,0.36109,3,7,0,11.672,-0.377267,1.38844,0.150522,0.393846,-1.7003,-1.43426,-0.0392546
-9.21077,0.904401,0.36109,3,7,0,11.5711,0.514739,-0.905057,0.00258849,-0.488725,1.29985,0.0978004,-0.53183
-10.4157,0.995727,0.36109,3,15,0,14.8382,-2.57601,-1.38541,-0.547752,-2.2872,-3.1038,-2.32091,-1.57859
-10.3877,0.997713,0.36109,3,7,0,11.3656,-1.03651,-2.38266,-3.47789,-1.7386,-0.759641,-1.14371,-1.44875
-10.1859,0.843707,0.36109,3,7,0,12.467,-0.928708,-2.31676,-2.21113,-1.54995,-1.08001,-0.30749,-1.83047
-8.89754,0.9678,0.36109,3,7,0,12.0275,-0.722466,-0.103315,-0.798965,-0.572308,-0.96916,-1.29265,-1.36021
-8.5149,0.955901,0.36109,3,7,0,14.5978,0.429782,-0.370617,0.100909,0.173621,0.39305,0.799436,-0.472878
-13.666,0.826886,0.36109,2,3,0,14.1271,0.285033,-1.82747,-0.781109,0.921069,-0.482136,1.59418,0.945975
-11.3635,1,0.36109,3,7,0,17.2711,-0.533413,1.64631,1.02243,-0.251886,1.00278,0.150597,1.3633
-11.1179,0.97654,0.36109,3,7,0,13.4125,0.693726,-0.103932,0.292847,1.56556,-0.627627,0.783688,-0.576842
-13.2176,0.992067,0.36109,3,7,0,15.1491,0.269719,-2.40582,0.507987,-0.85941,1.09556,0.50807,0.749256
-13.2646,1,0.36109,3,7,0,16.1963,-0.466927,2.19303,-0.00225597,0.22046,-2.35645,-0.744434,0.452628
-8.23026,0.980518,0.36109,2,7,0,14.1124,0.341715,0.835738,-0.0563634,0.0568038,-0.126679,0.0248077,-0.492424
-11.1337,0.978064,0.36109,3,15,0,12.4195,-0.668089,1.66332,2.29329,0.339038,0.354879,0.398177,1.30949
-11.2951,1,0.36109,3,7,0,13.4293,2.38511,0.570083,0.232102,1.92599,2.73225,2.18349,1.97835
-14.8882,0.922931,0.36109,3,7,0,16.1994,2.24931,-0.577948,-0.12103,2.54899,3.51928,2.90583,1.50457
-10.7989,0.971149,0.36109,2,3,0,15.9117,2.05716,1.13743,0.124966,1.76789,2.69722,2.71723,1.90795
-9.65869,0.997488,0.36109,3,7,0,11.5465,0.328994,1.65696,2.25022,1.31627,-0.0333051,0.187328,1.26532
-10.0944,1,0.36109,3,15,0,13.4026,2.16525,1.94459,2.98955,2.09995,0.244002,1.60817,1.36872
-8.11221,0.941082,0.36109,3,15,0,12.5018,0.468117,1.43438,-0.220091,0.654519,1.16911,-0.0805999,0.129037
-7.77696,0.84763,0.36109,3,15,0,12.6923,-0.956331,-1.28088,0.383098,-0.304265,-0.934123,0.290319,-0.492185
-7.41899,0.789162,0.36109,3,15,0,11.4883,0.490625,1.07971,0.243226,0.70616,-0.150682,-0.0879155,0.646914
-7.34742,0.91703,0.36109,3,15,0,9.98936,0.649947,-0.775769,0.447406,-0.751262,-0.0553935,-0.379647,-0.11507
-11.3976,0.745365,0.36109,3,7,0,12.1443,-1.13337,0.897023,0.113962,1.61418,-1.74752,0.242633,0.547101
-10.3837,1,0.36109,3,7,0,13.3716,-1.30042,0.473748,1.07059,1.46821,-1.60559,0.22577,0.148778
-7.55056,0.989552,0.36109,3,7,0,12.9326,-1.35165,-0.745243,-1.58381,-1.28421,-1.09741,-0.200552,-0.806195
-8.52867,0.795962,0.36109,2,7,0,10.8556,-0.798109,-1.02061,0.0439916,-2.07771,-0.677575,-1.46093,-0.533208
-8.20573,0.948912,0.36109,3,7,0,12.5695,-0.294819,0.00166493,-0.964282,1.04314,-0.106515,0.568346,0.434612
-10.0899,0.869968,0.36109,3,7,0,12.6022,-0.901508,2.05136,-0.599291,0.0122418,-0.98392,0.970321,0.177
-11.629,0.97505,0.36109,3,15,0,14.4782,-0.570378,-3.7712,-1.22893,-1.67369,-0.668969,-2.62698,-1.59529
-10.5175,0.985479,0.36109,3,7,0,14.2845,-1.82845,1.32896,-1.10928,-0.868029,-1.83482,0.190387,-0.708252
-9.21943,0.928066,0.36109,3,7,0,13.4249,-0.505811,0.21063,-0.778988,-0.39712,-2.05089,-1.74479,-0.334684
-10.6908,0.988222,0.36109,3,7,0,11.3139,-1.58843,-2.95814,-1.32595,-2.53974,-0.514661,-0.561512,-0.921973
-12.1356,0.863667,0.36109,3,7,0,14.1197,-1.3712,-1.41743,-2.32215,-0.889573,-3.41213,-2.02694,-2.4158
-8.85999,0.920256,0.36109,4,15,0,13.4387,1.99303,0.501134,2.06612,1.94939,0.97185,1.81944,1.02026
-10.1831,0.889598,0.36109,3,15,0,12.4609,0.925077,0.735736,0.103724,1.16949,3.12249,0.536781,0.583775
-9.71609,1,0.36109,3,7,0,11.7713,2.65682,0.980067,1.26423,1.0474,-0.597367,1.31042,1.08147
-8.45608,0.931879,0.36109,3,15,0,14.5368,0.473121,1.42837,-0.509308,-0.409256,-0.837824,-0.787362,0.0235735
-8.68351,0.929701,0.36109,3,7,0,12.8115,-0.986303,-2.57317,-0.533942,-0.822541,-0.287455,-0.277056,-0.677626
-8.93077,0.971552,0.36109,3,7,0,11.134,-0.140682,0.742108,-1.0207,-1.17637,0.889234,-1.24623,-0.448426
-9.45102,0.927078,0.36109,3,7,0,11.3974,0.412782,-0.89883,0.0572202,0.674597,-1.01113,1.65237,-0.2436
-12.0885,0.929665,0.36109,3,15,0,14.68,1.26398,2.68075,2.7452,0.82637,2.99743,-0.336593,1.422
-7.15274,0.989569,0.36109,3,7,0,13.1682,0.781479,0.441558,0.121143,1.4108,0.82302,0.768169,0.71395
-8.44252,0.82727,0.36109,3,7,0,10.5684,1.28659,2.34916,2.14797,1.21453,1.14842,0.742173,1.11179
-10.2601,0.921255,0.36109,3,7,0,11.7541,-0.38751,0.64812,1.15575,0.160592,2.66616,1.9606,1.08226
-9.14156,0.895525,0.36109,3,7,0,13.5017,0.914866,1.20853,0.846354,0.908268,-1.51578,0.315827,0.210852
-9.03948,0.993085,0.36109,3,7,0,10.805,0.99436,0.147294,1.20768,0.345088,2.59157,0.596915,0.573867
-9.62266,0.964367,0.36109,3,11,0,11.4224,0.351521,-0.290158,0.506039,-0.506481,2.04801,-0.57343,0.678154
-13.4996,0.961352,0.36109,3,7,0,14.594,0.52703,0.106589,1.02623,0.0335566,3.9967,0.152299,0.34618
