# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = code_8_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\srowfxzu.json
# init = 2 (Default)
# random
#   seed = 95995116
# output
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\code_8-202104142101-3-f5bcf0_s.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-7.67805,0.969578,0.352903,3,7,0,12.2151,-1.42836,-0.921378,-0.913906,-0.285486,-0.529821,0.210438,-0.285919
-8.86476,0.943188,0.352903,3,15,0,10.5154,0.652596,1.09749,0.631457,-1.32396,-0.877875,0.283689,0.25964
-8.56422,0.784238,0.352903,2,7,0,14.7716,0.422561,0.868252,0.208395,-0.40598,0.039244,-0.739876,0.665029
-9.97253,0.910115,0.352903,2,3,0,11.6509,0.926502,2.08748,0.512148,0.765501,0.94929,-1.00886,0.118291
-9.33142,0.983286,0.352903,3,15,0,12.7336,0.479227,-0.524196,0.74981,-0.32286,-1.67004,-0.322584,0.318194
-7.45801,0.981371,0.352903,3,7,0,11.5951,-0.621726,-0.798872,-0.493924,-1.01872,0.504783,-0.690339,-0.205726
-7.26052,0.955876,0.352903,3,7,0,10.4589,0.139359,0.47584,-0.0346316,1.04984,0.48279,-0.500028,0.3975
-9.93915,0.849965,0.352903,3,7,0,11.412,1.76195,0.27492,1.04144,-0.3927,2.35376,0.156869,1.09825
-9.71793,0.680093,0.352903,3,7,0,14.7665,-0.540673,1.13301,0.365739,1.73287,-1.05796,1.44617,0.423597
-10.6771,0.942452,0.352903,3,15,0,14.2472,-0.947166,1.51594,-0.284685,1.80592,-1.0842,0.569122,-0.114432
-10.1031,0.815381,0.352903,3,7,0,12.7593,-1.04278,0.522016,-0.285175,0.537028,-0.825924,0.178351,0.715711
-7.73774,0.779728,0.352903,3,7,0,16.5392,0.692203,-0.698401,-0.577527,0.953695,0.20557,0.710417,0.29687
-8.95289,0.744167,0.352903,3,15,0,11.9715,-0.645533,0.741456,0.884235,-0.741472,-1.61413,-0.399421,-0.500702
-7.72664,0.955346,0.352903,3,15,0,11.4492,-0.195872,1.09956,0.302038,-0.79173,0.0186808,0.840284,0.0365691
-7.8085,0.89457,0.352903,3,7,0,9.65675,0.28739,0.00609859,0.200679,0.525371,-0.178065,1.36091,-0.0928174
-7.67789,0.986809,0.352903,3,15,0,9.64114,-0.201235,0.196949,-0.894634,-1.1731,-0.575912,-1.38126,-0.787549
-9.5519,0.857182,0.352903,3,15,0,11.6782,-0.224625,-0.755207,0.416435,0.456926,0.897891,2.04876,-0.0389765
-9.13277,1,0.352903,3,7,0,11.1579,0.491408,-0.525255,-0.336564,-0.931444,0.28449,1.59278,0.518351
-9.91622,0.867028,0.352903,3,7,0,11.5652,0.54772,-0.342236,-0.286937,-1.25194,0.404227,0.809562,0.746714
-8.5135,0.954733,0.352903,3,15,0,12.9934,1.37581,1.122,0.294077,2.00726,1.30123,0.0999141,1.19819
-8.69268,0.984722,0.352903,3,7,0,10.4639,1.63366,0.181319,0.359283,0.741831,-0.114975,2.02275,0.462787
-9.39225,0.944271,0.352903,3,15,0,11.8562,1.03552,0.338239,-0.665799,-0.49283,0.128037,-1.78653,0.196655
-10.9691,0.633705,0.352903,3,7,0,15.1537,-0.125215,1.34416,1.82257,1.73203,1.01842,3.28258,0.941714
-7.89971,0.993746,0.352903,3,7,0,12.0979,0.559939,0.515516,1.46931,0.265499,1.34626,0.390206,1.0485
-8.28368,0.979666,0.352903,4,15,0,9.60404,1.56717,0.660057,1.6843,2.03399,0.9543,0.256354,0.863762
-9.13472,0.963292,0.352903,3,7,0,10.7058,0.513952,0.653699,1.12145,2.39966,-0.101222,-0.294763,0.795403
-9.13472,0.642125,0.352903,3,7,0,15.5939,0.513952,0.653699,1.12145,2.39966,-0.101222,-0.294763,0.795403
-15.7389,0.62263,0.352903,3,7,0,17.0627,0.87968,-0.441707,2.16635,3.24394,-1.28055,0.123612,-0.0778101
-10.9627,0.917655,0.352903,2,7,0,18.462,1.42874,-0.457657,0.70142,0.456081,0.465443,1.57551,1.51327
-9.13759,0.96562,0.352903,3,15,0,14.4968,0.508907,1.65958,2.1249,2.00798,1.50239,1.5826,1.82995
-12.7334,0.845985,0.352903,2,7,0,15.3015,0.6236,3.65258,1.28249,2.45594,0.0446,0.475247,0.776412
-11.2112,0.877284,0.352903,3,7,0,15.7905,0.315187,2.4928,1.5359,2.2106,-0.31889,0.446866,1.49922
-10.2318,1,0.352903,3,7,0,13.6218,0.114942,1.49857,0.097062,2.85284,0.467391,0.577307,0.398907
-9.98754,0.958559,0.352903,3,7,0,15.6884,1.56601,0.802227,2.17615,-0.42681,1.93955,1.9225,0.815978
-9.3412,0.647453,0.352903,3,7,0,15.7444,0.696854,1.04381,-0.346241,2.38439,-0.331523,-0.00457227,0.545498
-11.5234,0.642739,0.352903,2,7,0,16.367,-0.847874,0.580448,1.05759,-1.41795,2.42982,0.970529,0.207465
-7.72567,1,0.352903,3,7,0,12.4379,0.69352,1.2004,1.3163,0.0388324,1.13739,-0.0945196,0.805496
-8.11352,0.991839,0.352903,3,7,0,8.82722,0.782774,1.82537,1.44707,-0.0272557,0.907297,0.0152071,0.705176
-8.97594,0.984597,0.352903,3,7,0,10.4796,0.625492,1.06381,2.86425,0.822098,0.826103,1.71023,1.18307
-9.27917,0.908489,0.352903,3,7,0,12.4827,2.37886,1.73429,-0.0546219,1.85594,1.9807,1.21311,1.22979
-10.029,0.787219,0.352903,2,3,0,12.55,2.4473,1.07932,-0.628531,1.42049,1.94446,1.7088,1.16143
-9.6413,0.567621,0.352903,4,15,0,17.5909,-1.74865,-0.517724,1.20774,-0.879409,-1.14498,-0.865076,-0.180968
-10.855,0.92051,0.352903,3,7,0,12.922,0.292557,0.232684,-1.68934,0.102775,0.77315,1.76156,-0.381129
-7.86173,0.988004,0.352903,3,7,0,12.7174,0.0123316,-0.438689,-0.424704,0.0158506,1.585,-0.0983575,0.151411
-12.4425,0.797813,0.352903,3,7,0,13.5371,-1.46534,-0.615613,1.50731,-0.705371,-2.87952,0.00197988,-0.235087
-9.1047,0.960485,0.352903,3,7,0,14.4884,0.433672,-1.72461,-1.3848,-1.32525,0.16464,-0.130947,-0.247787
-13.65,0.861692,0.352903,3,15,0,22.718,1.21811,2.73806,2.73345,2.91254,0.586166,4.1378,2.48643
-12.7643,0.998101,0.352903,3,7,0,16.9798,2.98925,1.68989,1.80858,1.59911,4.0468,0.558923,2.25553
-12.705,0.995694,0.352903,3,7,0,13.8434,2.86061,1.67525,1.79948,1.07111,4.07018,0.888614,2.25294
-9.53046,0.911277,0.352903,4,15,0,16.8663,1.76017,0.733242,1.74319,0.761328,3.03456,1.47274,1.61733
-10.0585,0.943907,0.352903,3,7,0,11.5998,2.44186,2.52245,1.13956,2.48836,0.948703,1.82623,2.1108
-10.0412,1,0.352903,2,3,0,10.4924,2.62244,2.76639,1.09067,2.6961,0.9375,2.01177,1.94058
-9.48311,0.988668,0.352903,3,7,0,11.3375,1.69663,0.979243,1.30682,1.31763,3.27016,1.8272,1.66729
-12.8825,0.855409,0.352903,3,7,0,14.0243,2.48506,0.964412,-0.330686,1.23081,3.55633,2.5809,1.78395
-11.5213,1,0.352903,3,7,0,14.6586,1.35701,2.40224,2.85221,2.65142,-0.240716,1.37229,1.8423
-9.74585,0.967932,0.352903,3,7,0,14.2782,0.353541,1.43503,1.10521,2.40894,-0.203536,2.16958,0.862271
-15.2224,0.8367,0.352903,3,7,0,17.8273,-2.08493,2.15879,1.25321,2.15761,2.9513,0.580467,1.22023
-8.36641,0.983179,0.352903,2,3,0,15.8894,0.730856,1.49394,2.04711,1.18794,2.18647,0.757417,1.01752
-7.29636,0.882791,0.352903,3,15,0,11.3035,0.455227,0.264616,-0.278815,0.533588,-0.492727,1.09388,0.203572
-11.7393,0.825061,0.352903,3,7,0,12.6154,-0.541796,0.327166,-0.796767,2.64888,-1.59,0.206321,0.0400182
-6.80061,1,0.352903,3,7,0,12.2257,-0.414009,0.07114,-0.3622,-0.660087,-0.721308,-0.811167,-0.458504
-10.0802,0.912551,0.352903,3,7,0,10.4551,-1.49356,0.999317,0.374664,0.444317,0.255424,-1.98282,-0.158373
-7.29836,0.964368,0.352903,3,7,0,11.3541,-0.0724558,-0.382706,-0.158361,0.0559796,-0.0747423,-1.18042,-0.55707
-7.82046,0.994153,0.352903,4,23,0,9.27604,0.936312,-0.0777836,0.11072,-0.653569,1.09821,0.500738,0.546209
-10.8533,0.875697,0.352903,3,7,0,12.3336,0.488435,0.979229,2.5478,1.13767,0.0674634,-1.35203,0.705693
-9.95284,0.861014,0.352903,3,7,0,14.6989,2.68085,-0.286896,0.876036,1.04666,0.853429,-0.346556,0.454957
-9.4928,0.677597,0.352903,3,7,0,16.2162,-1.34646,1.00045,-0.221686,-0.269498,0.13343,1.06921,-0.488019
-10.852,0.771051,0.352903,3,7,0,13.7229,2.19534,-1.60853,-0.423348,-0.0854066,-0.526525,-1.12974,-0.142837
-11.6185,0.977778,0.352903,3,7,0,14.7325,-1.76385,1.5226,1.46821,0.395068,1.50965,2.03163,0.669386
-12.8276,0.861556,0.352903,2,3,0,14.6606,-1.77515,1.68943,0.512379,0.677554,1.58521,2.64751,0.46726
-8.97269,0.686979,0.352903,3,7,0,16.9769,-0.348887,0.135768,0.937314,1.71615,0.232941,0.214218,0.974044
-9.65618,0.986023,0.352903,3,15,0,11.2991,0.845873,0.0495753,1.56767,0.273072,0.71659,2.50326,0.390268
-8.931,0.970675,0.352903,3,15,0,14.9391,-0.0188242,-2.30108,-0.365524,-0.201655,0.564136,-0.669603,-0.503074
-9.68939,0.95835,0.352903,3,7,0,10.6858,-0.433564,1.826,0.365194,-0.882762,-1.31285,-0.00463107,-0.297192
-9.0813,0.98293,0.352903,3,7,0,12.3456,-1.57077,-1.41397,-1.18434,0.838585,-0.888746,0.154328,-0.383665
-8.8227,0.954222,0.352903,3,7,0,12.1446,-0.177081,-1.43611,-0.205877,-0.644008,-1.73858,0.864373,-0.391722
-8.07509,0.997741,0.352903,3,7,0,9.54814,0.103037,-0.393495,-0.70994,-0.663726,-1.27054,0.857544,-0.547937
-8.31079,0.99027,0.352903,3,7,0,9.13529,-0.905041,-0.318512,0.0380953,-0.0904335,0.647625,-1.54381,-0.625955
-7.78115,0.885806,0.352903,3,7,0,12.9139,-0.901151,0.623026,-0.477176,-0.336454,-0.49491,-1.16811,-0.693712
-9.91101,0.861644,0.352903,3,7,0,11.2652,1.21923,-1.72897,-0.355354,0.889382,0.843835,0.223375,-0.216706
-13.0345,0.888221,0.352903,3,7,0,15.8502,1.06397,-0.527827,-2.08066,2.26412,-0.185586,-1.03683,0.353207
-14.1624,0.922905,0.352903,3,7,0,17.863,-1.95287,0.121,1.58109,-2.65637,-0.450765,0.590795,0.216102
-17.0427,0.959587,0.352903,3,7,0,21.6257,-0.509921,-3.05496,-4.686,-0.283187,-2.55063,-3.59864,-1.73259
-14.0843,0.992636,0.352903,3,7,0,19.0598,-0.0476502,-2.32629,-4.08897,-0.478085,-2.00702,-2.94234,-1.95303
-11.4909,0.929084,0.352903,3,7,0,17.7562,-3.49262,-2.93207,-1.15502,-3.47848,-2.45973,-2.33232,-2.06172
-13.0716,1,0.352903,3,7,0,14.4454,-2.08231,-2.46777,-4.20518,-2.21455,-3.70366,-4.11479,-2.60453
-13.9398,0.898905,0.352903,3,7,0,17.9462,-4.2075,-3.89266,-3.17586,-3.96243,-1.47652,-2.03096,-2.8737
-14.6934,0.964468,0.352903,3,7,0,15.6701,-4.62281,-4.18733,-3.02593,-4.16153,-1.75556,-2.46874,-2.65458
-11.963,0.987046,0.352903,4,23,0,20.027,2.0347,3.46165,2.11881,0.126233,2.05434,0.201015,1.17506
-12.9198,0.993989,0.352903,3,7,0,15.8213,1.31524,1.03717,1.4343,4.11719,0.641605,3.26395,1.63527
-13.5187,0.905805,0.352903,3,7,0,19.9843,3.23436,0.0759826,0.499148,1.77825,2.72911,-0.784539,1.29502
-11.091,0.962246,0.352903,3,7,0,16.2711,-0.204437,1.36228,0.236647,0.164304,-0.491128,2.76265,1.01906
-11.74,0.994693,0.352903,3,7,0,13.9174,1.9095,-0.425672,1.95545,1.66629,2.10528,-0.931823,1.1693
-10.2841,0.998572,0.352903,3,7,0,14.4242,1.94494,-0.0854335,1.48659,0.644842,2.8805,1.89463,1.01991
-10.5624,0.983369,0.352903,3,7,0,12.3407,0.474789,2.9192,0.524956,2.52862,1.27269,1.11584,1.66444
-9.3395,0.93347,0.352903,3,7,0,12.8849,1.70688,1.68884,2.00239,0.20281,2.57934,0.889301,1.08702
-9.49961,0.967272,0.352903,4,15,0,12.713,-1.41259,-1.5418,-1.35055,-2.78936,-0.371373,-2.23322,-1.64472
-9.73101,0.930398,0.352903,3,7,0,11.9316,-1.90429,-1.5509,-1.55251,-1.67593,-3.01189,-0.264127,-1.19115
-9.69494,0.973388,0.352903,3,7,0,12.4239,-1.882,-1.69926,-0.55848,-1.31802,0.466887,-1.94651,-0.629567
-7.61149,0.994838,0.352903,3,7,0,11.2098,0.331776,0.122745,-0.583288,-0.366885,-1.34018,0.421683,-0.10227
-9.98997,0.914442,0.352903,3,7,0,11.4146,-0.848508,0.648142,-0.507854,0.289243,-1.13549,2.08624,0.00855801
-7.803,1,0.352903,3,7,0,11.2985,0.612156,-0.29282,-0.671773,0.293722,-1.03912,0.809841,0.0110501
-9.48586,0.871753,0.352903,3,7,0,12.298,-0.365958,0.5017,1.53293,0.611959,1.19038,-1.26134,0.628746
-9.91267,0.888251,0.352903,3,15,0,13.2321,-0.168588,-1.72487,-1.86723,0.6305,-0.957414,0.230394,-0.132145
-8.52317,1,0.352903,3,7,0,12.0872,-0.805959,0.535357,-0.936352,0.482437,-1.13586,0.745775,-0.417423
-8.78164,0.973246,0.352903,3,7,0,12.0099,-0.346299,-1.58823,-0.477869,-0.0664152,-2.39508,-1.04056,-0.83272
-8.44403,0.765371,0.352903,2,7,0,11.2421,-0.772829,-0.831372,-0.850093,-0.885162,-1.1841,-0.396973,-1.37135
-8.0093,0.992372,0.352903,3,7,0,9.81969,-0.317633,-0.118201,-0.0833197,-0.0520341,0.436621,-0.679426,-0.710464
-10.9531,0.87931,0.352903,2,3,0,12.321,-1.69012,-0.910196,-0.142474,0.232726,-0.275865,-2.86021,-0.331665
-11.8692,0.981834,0.352903,3,7,0,14.8146,-0.959137,-1.46647,-3.05223,-1.95639,-3.08487,0.263066,-1.34553
-12.7189,0.983655,0.352903,3,7,0,15.5342,-0.799471,-1.64846,-3.62815,-0.867136,-3.12685,-0.0369043,-1.57208
-12.8187,0.808716,0.352903,3,7,0,22.7933,-0.204904,0.172008,-2.76814,-1.61001,-3.52743,-0.645182,-1.35302
-11.8815,0.999237,0.352903,3,7,0,13.8839,-1.72362,-1.89714,1.05224,-0.167952,1.6514,-1.05605,-0.279124
-12.2841,0.994871,0.352903,4,15,0,17.1005,3.39039,2.40268,0.961573,2.24902,-0.170385,2.76252,1.64434
-10.7968,0.923617,0.352903,2,3,0,13.693,3.01202,1.97114,0.466555,2.30068,0.404517,2.10961,1.15074
-13.9332,0.813918,0.352903,3,7,0,16.1572,0.239515,0.226834,3.18714,0.428946,3.35085,1.57459,0.697078
-11.4625,1,0.352903,4,15,0,17.0012,2.63111,1.87902,1.67215,1.98542,0.573149,3.4694,2.25167
-14.9589,0.913547,0.352903,2,7,0,16.1688,2.81223,1.5453,0.941628,1.28869,0.0577067,4.50181,1.10097
-12.7642,0.991047,0.352903,3,7,0,17.6712,-1.13973,0.128002,0.760666,0.286833,1.49261,-2.81265,-0.518058
-10.03,0.991807,0.352903,3,7,0,15.5243,-0.643576,-0.00891373,-1.47146,-0.540974,0.140117,-2.74218,-0.425834
-8.83906,0.962638,0.352903,3,7,0,12.3794,0.314679,-0.689909,-0.288682,-0.135095,-0.304464,1.44987,0.578463
-11.7495,0.904993,0.352903,3,7,0,13.8916,0.941,1.57528,-0.371632,2.06777,-1.27647,-0.647811,-0.143999
-9.14067,0.998367,0.352903,3,7,0,14.1733,0.357848,-0.872593,0.523706,-0.564075,1.38574,-1.36439,-0.242367
-11.8849,0.947716,0.352903,3,7,0,13.3178,0.120717,0.347097,-0.359565,-1.25312,2.55543,-1.42834,0.264643
-12.459,0.836856,0.352903,3,7,0,18.8052,0.192987,1.68549,-0.828642,2.98787,-0.695963,0.557586,0.191086
-8.29443,0.592649,0.352903,3,7,0,17.6382,1.13958,0.126722,-0.284036,1.86876,1.13918,0.737579,0.839051
-8.30509,0.981847,0.352903,3,7,0,9.72687,0.877385,1.37663,0.730104,-0.263732,1.19005,1.8835,1.03794
-9.08771,0.983546,0.352903,3,7,0,10.3613,2.341,-0.244019,0.949941,1.26211,-0.0979627,0.468023,0.510693
-8.07637,0.998301,0.352903,3,15,0,11.0038,0.747898,-1.0035,-0.0656582,-0.795056,0.45293,0.837995,0.186094
-8.95679,0.640132,0.352903,3,15,0,12.6517,1.15308,1.05302,-0.792474,1.2903,-0.191589,1.23371,0.204991
-7.92678,1,0.352903,3,7,0,9.61553,0.127764,1.137,-0.784553,0.781097,0.315171,1.13704,0.514921
-8.0292,0.824278,0.352903,3,7,0,9.43754,0.759557,-0.0871005,1.8353,0.704558,0.629665,0.322086,0.27396
-7.35888,0.992979,0.352903,3,15,0,10.1701,-0.020267,0.0578847,-0.692544,-0.60802,-1.06298,0.131983,-0.591126
-7.32947,0.978786,0.352903,3,15,0,8.81746,-0.544765,0.639141,0.690593,0.715715,0.872145,-0.166926,0.285845
-10.7011,0.547314,0.352903,3,7,0,14.053,0.173156,-0.352904,0.820511,2.60207,0.645807,-1.07803,0.665481
-10.9253,0.929403,0.352903,3,7,0,13.8496,0.241757,1.83335,0.684503,-1.57251,1.75884,0.55274,0.872855
-8.93629,0.990276,0.352903,3,15,0,14.636,-1.80424,0.811391,-0.315483,0.205326,-0.29685,-0.486431,-0.672259
-9.46053,0.928769,0.352903,3,15,0,11.0849,-1.35244,1.02076,-0.19057,-0.547945,0.15963,-0.00156664,0.517957
-9.79617,0.989075,0.352903,4,23,0,13.2973,2.18779,-0.344837,0.898719,1.16917,0.94651,0.689465,1.41015
-10.4025,0.839759,0.352903,3,15,0,14.223,-1.98852,0.624945,0.102919,-0.789812,-0.864858,-0.938736,0.151819
-10.1605,1,0.352903,3,7,0,11.8567,0.940593,-1.72181,-1.15956,-0.203305,0.0128795,-0.0577593,0.331121
-7.29853,1,0.352903,3,7,0,10.9815,-0.441959,0.259784,-0.579171,-0.258445,0.477192,0.716954,-0.192046
-7.79946,0.992597,0.352903,3,7,0,8.3431,-0.60891,-0.160831,0.485178,0.915231,-0.822285,-0.85637,-0.109212
-12.388,0.454716,0.352903,3,7,0,16.3574,-1.53976,-0.0665248,-1.62774,0.377879,-1.99441,0.593747,0.237189
-9.65158,0.917162,0.352903,3,15,0,14.9205,-1.38355,-0.894095,-1.19911,0.335972,-2.71928,-0.21569,-0.897745
-10.5799,0.814778,0.352903,3,7,0,12.5279,0.189009,-1.55491,-0.527123,-1.91834,0.631009,-0.509705,-1.20017
-8.48422,1,0.352903,3,15,0,13.0473,-0.808868,0.102464,-1.53217,-1.03835,0.310842,0.32901,-0.0383661
-7.24122,0.97222,0.352903,3,7,0,9.12974,-0.39997,-0.170646,-0.367208,0.532827,-0.827502,-0.234861,-0.496759
-8.61994,0.79622,0.352903,3,7,0,12.106,-1.10984,-1.18183,-0.99609,-1.95329,-0.516036,-1.42287,-1.56189
-10.1628,0.777284,0.352903,2,7,0,12.8142,-2.19076,0.0943853,-2.47334,-0.258793,-0.292508,-0.867547,-0.527588
-12.4007,0.900829,0.352903,4,15,0,14.7958,1.82997,-1.15569,2.35129,0.370135,0.708216,2.19238,0.372821
-9.67517,0.903704,0.352903,3,7,0,16.9691,-0.483363,2.51989,-0.469165,-0.102977,0.0468338,0.487973,0.270346
-11.3157,0.964461,0.352903,3,15,0,14.7323,-0.905296,-4.11678,-1.17179,-1.38211,-1.6687,-1.99249,-1.60089
-8.19623,0.879233,0.352903,3,7,0,14.9563,-1.66625,-0.385635,-1.77908,-0.795775,-1.53118,-0.889137,-0.676528
-8.39715,0.942084,0.352903,3,7,0,10.1212,-1.90468,-1.50844,-1.4922,-0.777922,-2.41139,-0.78751,-1.20395
-9.18154,0.88148,0.352903,3,7,0,11.0573,-0.902114,-1.08479,-2.68175,-2.02827,-1.97385,-0.603326,-1.14415
-9.77903,0.882589,0.352903,4,15,0,16.5913,2.02602,2.58013,0.947146,2.02394,1.56531,3.10939,1.94428
-9.92081,0.885113,0.352903,3,7,0,12.7549,1.14752,-0.336051,2.25071,1.44023,2.24832,0.120352,0.873416
-10.4552,0.825571,0.352903,3,7,0,14.0873,-1.04468,2.1544,1.8081,1.72108,1.27829,1.51675,1.13891
-9.62882,0.939044,0.352903,3,7,0,13.4222,-0.00257544,1.85554,0.0150527,1.4919,1.97228,-0.448604,0.772687
-9.4952,0.907019,0.352903,3,7,0,15.6111,-0.0767045,-2.01832,0.248211,0.64426,-0.294615,1.22177,-0.0467818
-8.185,0.861851,0.352903,3,15,0,12.8905,-0.245186,-1.83454,-1.59432,-0.302141,-0.131878,-1.01626,-0.877023
-12.3955,0.545982,0.352903,3,15,0,16.6617,-0.165794,-1.72062,-2.09414,-0.242623,0.624472,-0.721185,0.327737
-8.52416,0.964666,0.352903,3,7,0,13.5282,-0.489435,1.29777,1.39706,0.204244,-0.459207,0.258883,0.628514
-7.32182,0.98659,0.352903,3,7,0,9.70473,-0.345888,0.444666,0.545747,-0.0145469,0.837378,0.799088,0.0416525
-7.2076,0.579308,0.352903,3,7,0,17.2888,1.06828,0.326175,0.155593,0.620488,-0.0178725,-0.50522,0.295573
-8.18634,0.960656,0.352903,3,15,0,9.2131,-0.617648,-1.12092,-1.20901,0.0100284,0.529976,0.689382,-0.347854
-7.97948,0.99403,0.352903,3,15,0,9.87348,0.0643653,-0.727217,0.543511,0.851646,-1.09342,0.562253,0.0986327
-8.20485,0.861452,0.352903,3,7,0,11.9896,1.25341,0.374345,-1.07977,-0.0601727,0.301775,-0.152764,0.385544
-9.42571,0.99607,0.352903,3,15,0,12.5855,-2.95807,-1.65606,-0.981824,-2.04137,-2.57245,-1.95125,-1.64113
-8.1536,0.989735,0.352903,4,15,0,10.3407,-1.07739,-1.77868,-1.1612,-1.23221,-1.99792,-2.00613,-1.58027
-7.03986,0.978055,0.352903,3,7,0,9.08597,-1.43429,-0.961508,-0.777877,-0.57533,-0.589165,-0.431269,-0.725006
-8.41949,0.606821,0.352903,3,15,0,12.5151,0.577404,0.00761073,0.964144,0.198612,0.803314,0.289214,1.07068
-7.67239,1,0.352903,4,15,0,9.40539,-1.13607,-0.266568,-1.01396,-0.70254,-0.915947,-0.27929,-0.179073
-7.21451,0.932613,0.352903,3,7,0,10.6961,-0.28379,0.491988,-0.025352,0.656572,-0.0616208,-0.838472,0.112781
-8.2472,0.765709,0.352903,2,7,0,10.7741,0.202792,-0.0457843,0.255713,-0.0992536,0.0282333,-0.675405,0.614547
-9.46903,0.963899,0.352903,2,3,0,10.3129,0.0405455,0.901518,1.18899,-1.23227,-0.108487,0.464379,-0.396934
-10.4284,0.943159,0.352903,3,7,0,12.3257,0.743402,-1.08975,0.190336,0.929778,0.831634,-1.50672,0.598442
-10.3341,0.973131,0.352903,3,15,0,14.9938,2.47335,0.824047,-0.113291,1.45804,-0.472226,1.95203,1.03868
-7.68739,0.993167,0.352903,3,7,0,11.1195,0.666253,1.41595,1.70855,1.25912,1.47723,1.72019,1.04093
-11.6381,0.830974,0.352903,2,7,0,14.1892,-0.717579,0.368376,0.733944,2.69411,2.49675,0.0122807,0.9631
-12.0385,0.985122,0.352903,4,23,0,15.0765,-0.162588,-0.926022,-1.17076,-3.49826,-2.86928,-0.855524,-1.06187
-14.172,0.582904,0.352903,3,11,0,19.786,-1.05175,-1.38798,-2.91835,-4.09324,-2.64686,-1.16131,-1.1443
-11.8361,1,0.352903,3,7,0,16.026,-3.84094,-2.49194,-2.04008,-1.39874,-3.25716,-3.12927,-2.60653
-9.94928,0.927784,0.352903,4,15,0,15.1443,2.50834,-0.115751,0.560489,0.0697616,0.72376,2.23444,0.833329
