# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = code_7_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\xh4y1tq_.json
# init = 2 (Default)
# random
#   seed = 95995116
# output
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\code_7-202104142101-2-y9hna3_w.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-9.53358,0.954042,0.364041,3,7,0,13.1566,0.818585,3.99252,-0.125485,2.59253,2.57703,4.12109,2.00578
-8.4419,1,0.364041,2,3,0,10.2403,1.2173,3.90807,0.230063,2.63199,2.07057,4.25187,1.97237
-5.94896,0.991555,0.364041,3,15,0,13.5385,0.796279,1.461,2.99672,0.560016,0.31558,-1.59983,0.523122
-4.39267,0.973425,0.364041,3,7,0,7.31078,0.938118,0.519102,-0.98224,0.900153,1.7657,2.75521,0.972152
-3.18111,0.994369,0.364041,3,7,0,5.69947,-0.0712444,1.08815,2.11835,1.26728,-0.604664,-0.333983,0.282183
-3.28009,0.990775,0.364041,3,7,0,5.59244,0.754996,1.80748,0.256629,-0.00447646,2.51719,1.95613,0.93267
-2.74056,0.976744,0.364041,3,15,0,7.08383,-0.966875,0.170611,1.84858,0.0993414,0.611742,-0.874459,0.222627
-1.28379,0.88675,0.364041,3,7,0,5.83949,0.973048,-0.68525,-0.530639,0.17106,-0.0943436,0.931383,0.0268276
-1.02569,0.934035,0.364041,3,7,0,3.74682,0.652681,-0.922121,0.503734,-0.225207,-0.0111322,-0.0524477,0.25083
-5.35009,0.818866,0.364041,2,3,0,6.03941,1.05747,-2.57869,1.1459,0.393738,1.04838,0.860213,0.126182
-3.19681,0.972169,0.364041,3,15,0,9.66037,0.476058,2.26318,0.888406,-0.149291,1.86325,1.8751,1.34397
-3.0147,0.991582,0.364041,3,15,0,4.90447,2.00141,0.593201,1.82316,2.77764,1.98828,1.785,1.87878
-3.9573,0.924402,0.364041,3,7,0,5.64382,2.65153,1.55993,2.15414,3.00227,1.87292,0.266936,1.78326
-3.29236,0.729375,0.364041,3,7,0,9.15175,1.39041,-0.342542,1.28797,1.308,2.01927,1.79236,1.57426
-1.76445,0.999507,0.364041,3,7,0,4.59654,0.305066,1.31185,2.16606,0.581133,0.322741,1.21832,0.73772
-1.43592,0.929494,0.364041,3,7,0,5.18124,1.58057,0.833102,-0.0957433,1.4362,1.45366,0.824287,0.90506
-0.646647,0.984322,0.364041,3,15,0,3.00336,0.672105,-0.101925,0.485758,-0.526109,-0.468278,0.187693,-0.0663669
-3.2288,0.869504,0.364041,2,7,0,5.35917,-0.760257,-1.01402,-1.02331,-0.513819,1.38548,1.26942,0.00675347
-3.2864,0.978727,0.364041,3,7,0,3.92061,0.868278,1.04955,1.02965,0.549842,-1.31302,-1.26282,-0.0183195
-3.24471,0.885181,0.364041,3,7,0,5.8015,0.404031,1.12186,0.458932,0.163189,-1.99205,-0.236467,-0.351057
-6.40726,0.901449,0.364041,3,7,0,7.91082,0.551769,0.13467,-1.54596,0.326299,3.32984,0.556535,0.308238
-2.85385,1,0.364041,3,7,0,8.08261,0.0640466,0.700382,0.297009,-0.870009,-2.12077,-1.07323,-0.459071
-1.94941,0.983777,0.364041,3,7,0,5.22371,-1.93188,-1.9788,-0.194099,-0.464839,-0.971113,-0.526249,-0.795444
-1.85758,0.916454,0.364041,3,7,0,5.24811,0.72729,0.787782,-1.17041,-0.880113,-0.136277,-0.823477,-0.292739
-2.78662,0.923446,0.364041,3,7,0,4.67619,-1.43939,1.20646,-1.45664,-0.255683,0.236058,-0.0166823,-0.0659908
-1.87485,0.993755,0.364041,3,15,0,5.04924,-0.89288,-1.61679,-0.131653,-1.26739,-0.500273,-2.05796,-1.0945
-6.08137,0.654252,0.364041,3,7,0,9.81892,-2.22538,-0.146091,0.675209,-2.84738,-0.482643,0.0193214,-0.184283
-2.44606,0.985747,0.364041,3,7,0,10.0741,0.832627,-0.53653,-1.39342,-0.0393782,-1.3461,-0.9395,-0.121219
-3.11373,0.986522,0.364041,4,15,0,4.67091,0.00442971,-1.3947,-2.15792,-0.805521,-2.21946,-1.75668,-0.835982
-7.17849,0.776415,0.364041,3,7,0,8.84168,-2.91832,-0.215277,0.687347,-2.01234,0.316412,0.752099,0.0824121
-5.66574,0.990575,0.364041,3,15,0,9.97475,2.90642,0.542088,-0.468313,2.51036,0.481884,0.274267,1.32929
-1.88242,0.746059,0.364041,3,7,0,8.77947,1.50839,0.720065,-0.607364,1.18689,1.48565,0.910445,0.682076
-0.908138,0.958088,0.364041,3,7,0,3.18374,-0.807821,0.85045,0.248844,0.0391891,0.467709,0.0934116,0.321272
-1.479,0.994473,0.364041,3,15,0,2.91755,-0.291974,-1.802,-1.48266,-0.925915,-1.30204,-0.40599,-0.709948
-1.1856,0.813028,0.364041,3,15,0,4.13165,-0.339825,-0.687803,-0.256779,-1.63245,-0.338833,-0.571523,-0.229866
-3.80464,0.729265,0.364041,3,15,0,6.09837,0.605851,-0.570522,0.198966,2.12344,-0.179586,-0.734172,-0.340753
-2.56857,1,0.364041,3,7,0,4.38951,0.195596,-0.454086,-0.00397713,2.0771,-0.546135,-0.234924,-0.0845584
-1.93013,0.783895,0.364041,2,7,0,5.65854,0.168804,0.190661,0.279517,-0.293659,0.029912,-0.348768,0.711758
-1.46468,0.980936,0.364041,2,7,0,2.93894,0.990857,-0.380692,0.899032,-0.380128,0.245721,-0.664771,-0.143401
-3.35805,0.958432,0.364041,3,7,0,4.23689,-1.53066,0.542253,-2.06385,-1.17139,-0.6419,0.672855,-0.714818
-4.08915,0.954175,0.364041,2,3,0,5.07013,-1.05338,0.428565,-2.31542,-1.22796,-0.662009,1.20588,-0.521797
-2.12148,0.841637,0.364041,3,7,0,8.02237,-0.462602,-1.71437,-1.44236,0.373255,-0.282273,-0.438195,-0.218975
-1.67838,0.909908,0.364041,3,7,0,5.31366,0.163579,-1.61413,-0.995628,-0.212079,-1.00905,0.282191,-0.663869
-1.62263,0.947336,0.364041,3,7,0,3.08868,0.165805,-1.26277,-1.22798,0.675112,-0.316294,-0.415146,-0.508005
-0.873734,0.874262,0.364041,3,7,0,2.92904,0.117002,-0.935444,-0.304962,0.0344789,-0.250688,0.412308,-0.438257
-1.90047,0.903376,0.364041,3,7,0,3.75507,0.189375,-0.309573,-0.306991,0.350482,-0.703127,1.15334,-0.431783
-4.21387,0.943434,0.364041,3,15,0,7.20732,3.15117,1.49189,1.09144,1.24773,2.2863,-0.15368,1.44451
-4.57413,0.936662,0.364041,3,7,0,6.54671,0.0596627,0.993924,1.38755,2.37552,-0.369562,2.42809,0.549764
-6.39037,0.986786,0.364041,4,15,0,9.67312,0.64239,-1.62039,-2.49095,-3.08,-1.02986,-2.84542,-1.24491
-5.3709,0.965968,0.364041,3,7,0,10.5667,-0.476443,-3.25883,-2.92001,-1.68348,-0.350886,-2.27676,-1.808
-5.50791,0.835751,0.364041,3,7,0,9.25791,-1.77122,1.27385,0.0904024,-0.988502,-2.34889,-1.1309,-1.2133
-5.89685,0.770762,0.364041,3,7,0,9.52698,1.01073,-1.58055,-0.650171,0.770773,1.4815,1.11954,-0.491744
-4.24049,0.910771,0.364041,2,7,0,8.61143,-1.2495,-0.55505,-0.688758,0.444117,-0.324731,-0.118826,0.622824
-2.33706,0.960153,0.364041,3,11,0,6.72972,0.0312181,-0.392366,0.0388842,2.0259,1.01258,0.521867,0.166509
-2.25263,0.983336,0.364041,3,7,0,4.10547,0.540919,1.12197,0.829417,-1.17377,-0.270746,0.328244,-0.177135
-1.74544,1,0.364041,3,7,0,3.60016,0.413733,-0.269155,0.207543,0.313944,-1.54475,-0.0694719,0.211568
-1.51085,0.885322,0.364041,3,7,0,3.60138,-1.56555,0.161797,-0.228126,0.500761,-0.405251,0.271517,-0.362892
-4.00119,0.628217,0.364041,3,7,0,7.65826,-1.02721,-1.41815,0.506892,-0.186076,-0.856876,0.476494,0.450998
-3.58113,0.998556,0.364041,3,15,0,7.25498,0.85357,2.10371,1.63239,1.01819,0.787286,0.892825,0.241362
-2.62522,0.982576,0.364041,4,15,0,5.12254,-1.74222,-0.906048,-0.0107895,-1.52052,-0.138789,-0.643645,-0.15261
-3.83229,0.730067,0.364041,3,7,0,9.24745,0.841462,-0.725981,-1.03172,1.5313,-1.27512,-1.36959,-0.166344
-7.01321,0.686101,0.364041,3,7,0,10.3777,1.31837,0.99144,1.55155,-1.78581,1.97474,1.08153,-0.0598748
-3.72038,1,0.364041,2,7,0,8.32585,1.62669,1.218,1.85597,-1.0361,1.52879,0.691257,0.477164
-1.08383,0.988352,0.364041,3,7,0,5.44845,-0.816942,-0.17233,0.289623,-0.0391563,-0.794454,0.591797,0.140769
-3.18845,0.914022,0.364041,3,7,0,4.34002,0.362494,-2.42366,-0.192063,0.419924,-0.237171,0.507824,-0.389224
-3.01537,0.946906,0.364041,3,7,0,6.04838,-1.56089,0.28548,-0.991678,0.40141,0.450022,-1.9328,-0.410954
-2.82646,0.942092,0.364041,3,7,0,7.03133,0.103779,-1.28778,1.02336,-0.771789,-0.43869,-1.77644,-0.208246
-3.91597,0.922739,0.364041,3,15,0,11.6481,1.81829,1.69102,0.841235,3.35569,2.19663,2.72114,1.98649
-5.43392,0.886983,0.364041,3,7,0,7.69303,2.02786,2.5846,0.461154,2.04486,1.13322,3.91542,1.5629
-3.69951,0.996859,0.364041,3,7,0,8.88086,0.892654,0.314018,2.33334,0.658956,1.3668,-1.12739,0.427074
-4.6034,0.93419,0.364041,3,7,0,6.96603,-0.281297,1.39605,-0.942981,0.144927,-0.691418,2.31019,-0.0993135
-1.23505,0.98602,0.364041,2,3,0,4.88928,-0.442843,0.516889,-0.60953,0.56537,-0.279228,1.16269,0.103746
-1.65346,0.94579,0.364041,3,7,0,4.15417,1.44212,0.613904,1.86362,0.763838,1.5832,0.0999665,0.811034
-1.92645,0.983628,0.364041,3,7,0,2.83633,0.564876,1.64029,-0.299924,0.887894,-0.000276297,1.65126,0.542483
-2.14984,0.984012,0.364041,3,7,0,3.73659,-0.250046,0.992432,1.28898,1.88827,1.60412,0.26978,0.985421
-4.18746,0.767139,0.364041,3,15,0,6.35865,2.73276,1.82612,2.65016,1.86936,2.24897,1.90348,1.19512
-5.07689,1,0.364041,2,3,0,5.82722,3.04309,1.43932,1.63917,2.63795,2.45916,2.04083,2.65767
-2.5231,1,0.364041,3,7,0,6.23003,-0.344292,1.76575,1.45484,-0.0158947,0.673859,1.48582,0.416819
-2.35469,0.999217,0.364041,3,7,0,4.37946,2.3182,-0.318743,0.468658,-0.081059,0.0956709,0.581127,0.422216
-1.95647,0.967642,0.364041,3,15,0,4.85488,-2.21283,-0.780113,-1.68204,-0.809668,-0.835735,-0.703787,-1.33674
-3.12374,0.763764,0.364041,3,7,0,7.42333,1.77781,-0.0697861,0.191008,-0.267365,-0.721135,-0.959275,-0.47511
-5.4902,0.666613,0.364041,3,7,0,9.84416,-1.94484,0.488953,0.572698,0.947226,0.652016,0.0303888,-0.770639
-3.34971,0.812813,0.364041,3,7,0,8.86047,0.158151,0.0563246,-1.49285,-1.00232,-0.215517,-0.0648888,-1.15185
-2.37624,0.948269,0.364041,3,7,0,6.24334,-0.545581,-2.35187,-0.294511,-0.763764,-1.8876,-1.15937,-1.22453
-1.73449,0.997261,0.364041,3,7,0,3.06186,-1.03255,0.548394,-1.54335,-1.08754,0.0966004,-0.661048,-0.585636
-0.977758,1,0.364041,3,7,0,2.43362,0.769598,-0.819335,0.08296,-0.613227,-0.723856,-0.165074,-0.112725
-2.93108,0.669672,0.364041,3,7,0,6.12023,-2.35334,0.200513,-1.31282,-1.64486,-0.804721,-1.49785,-1.40004
-4.48043,0.964267,0.364041,3,7,0,6.25726,-2.01567,-0.349207,-0.220201,-1.66203,-2.58982,-2.84794,-1.10408
-4.7949,0.988788,0.364041,3,7,0,10.1072,-3.32144,-3.59235,-2.5253,-3.65429,-3.0818,-2.84336,-2.75805
-3.64921,0.772104,0.364041,5,31,0,9.23281,0.70225,-0.0933778,2.05975,-0.145814,0.960699,1.29437,1.35821
-2.83865,1,0.364041,3,7,0,5.18541,-0.00140874,1.23613,-1.0142,1.20899,0.287546,-0.206573,0.7312
-3.62034,0.952765,0.364041,3,7,0,6.44037,-0.335977,1.08422,-1.0502,2.38642,0.493267,0.310919,0.442851
-4.329,0.988582,0.364041,3,7,0,5.58221,2.07299,0.794188,2.85683,-0.580995,1.4143,1.49164,1.34287
-6.34637,0.918465,0.364041,3,7,0,7.91245,1.02971,2.65893,-0.588859,3.44491,1.51017,1.12702,1.6584
-4.22115,0.859269,0.364041,3,7,0,8.54043,1.58332,0.286881,1.77131,-0.0285703,0.654043,2.17566,1.62578
-4.85065,0.735354,0.364041,3,7,0,9.56273,1.7543,1.48601,0.0815624,0.978398,-0.273633,0.0709946,-0.322551
-3.38825,0.992382,0.364041,3,7,0,7.65217,1.60707,2.27782,-0.128975,0.064537,-0.0226993,0.252457,0.153708
-2.79858,0.819953,0.364041,3,7,0,7.44259,0.287098,2.17616,0.498656,-0.437315,-0.0464024,0.48244,0.863151
-1.52322,0.962135,0.364041,3,15,0,7.36081,-0.506294,-0.456482,-0.938556,-1.06435,-1.61292,-1.88048,-0.686608
-0.957503,0.907669,0.364041,3,15,0,4.35969,-0.160596,0.0275033,0.361751,0.456882,1.11871,1.28527,0.405474
-3.49484,0.909453,0.364041,5,31,0,8.39558,1.89991,1.38605,1.3078,0.400285,-0.717169,2.11638,1.16232
-4.2552,0.957621,0.364041,2,3,0,5.22414,2.17249,1.69536,1.20892,0.386627,-0.668185,2.57034,1.07129
-4.2264,0.883972,0.364041,3,15,0,8.27485,3.24806,1.53468,1.67194,1.73417,0.267941,1.00165,1.80636
-4.20525,0.919917,0.364041,3,7,0,7.77738,0.145524,1.8903,2.99882,0.645401,1.61593,0.676299,0.688879
-3.2634,1,0.364041,3,7,0,5.77639,2.3008,1.77927,1.05048,1.22308,0.983398,-0.263471,1.4855
-4.69923,0.897239,0.364041,3,7,0,6.39415,-0.632265,0.333847,0.059895,0.951554,2.18486,2.36448,0.2782
-3.75952,0.906904,0.364041,3,7,0,10.2998,1.60398,2.62735,-0.244883,1.35865,0.883935,1.86456,0.735765
-3.53533,0.881918,0.364041,4,23,0,7.68422,-1.79357,-1.74878,-0.954494,-0.711328,-1.09262,-3.27852,-1.64751
-6.2932,0.758081,0.364041,3,7,0,8.74114,-1.60407,-0.539611,-3.51374,-1.91894,-3.22598,-1.91413,-1.19284
-5.39781,1,0.364041,3,7,0,8.75086,-1.9408,-0.411712,-2.75112,-0.0942765,-1.31091,-1.88695,-1.96216
-5.22054,0.992528,0.364041,4,23,0,10.2236,2.02105,1.84302,1.94386,2.25471,1.97985,3.65188,2.67667
-3.69918,0.939412,0.364041,4,15,0,7.48604,2.20272,2.20889,2.4563,1.29548,2.69722,0.708814,2.08368
-6.37524,0.864247,0.364041,2,3,0,7.92024,1.52663,3.32983,1.97633,1.09622,4.11475,1.13299,1.54149
-5.0848,0.956568,0.364041,3,7,0,10.3912,1.35129,0.72448,3.84139,1.40704,0.71045,0.439451,1.51378
-7.03748,0.968516,0.364041,3,7,0,11.1157,2.30818,3.40432,0.383789,2.88838,3.45838,3.75265,2.43113
-6.02538,0.953338,0.364041,3,7,0,9.83778,2.26411,2.8216,0.214283,2.59746,3.29388,2.6154,2.46704
-2.81737,0.977541,0.364041,3,7,0,9.43681,0.555337,1.00491,2.09132,-0.442485,1.69421,1.28077,0.567296
-3.02741,0.779485,0.364041,3,7,0,6.28244,0.604068,0.370517,-0.695286,1.70722,0.328537,0.632009,-0.221305
-2.70485,0.833037,0.364041,4,15,0,6.96528,0.0253175,0.713682,-0.614888,1.69162,0.723187,0.717834,1.01777
-3.62461,0.908655,0.364041,3,7,0,7.65258,2.65617,1.10602,-0.16601,0.639219,-0.554682,-0.112896,0.441441
-4.61416,0.699951,0.364041,3,7,0,7.35241,-0.744283,0.356988,1.00104,-0.389662,0.647021,1.2106,-0.638248
-4.85201,1,0.364041,2,3,0,6.76662,-0.975811,0.72335,0.871925,-1.19279,0.810916,0.246953,0.944315
-4.70941,0.998955,0.364041,3,7,0,6.63906,0.843795,1.63812,-0.024235,-0.992398,0.305088,0.436028,-0.567183
-5.29142,0.934913,0.364041,3,7,0,8.66789,-0.960032,1.66052,0.642565,-1.99943,-0.317372,1.39811,0.317953
-2.82025,0.998799,0.364041,3,15,0,9.4537,-1.73619,-1.00532,-2.22082,-0.635461,-0.551716,0.457609,-1.0504
-4.35276,0.763687,0.364041,3,15,0,7.45011,0.842939,-1.41813,0.379562,0.66773,-1.16071,-0.488103,0.588418
-3.16536,0.953732,0.364041,3,15,0,6.97488,-0.861103,-0.456056,0.722223,-1.38155,0.851334,-0.828446,-0.824858
-1.23738,1,0.364041,2,3,0,3.40839,-0.685718,-0.868086,0.290293,-1.27512,0.375275,-0.804201,-0.383817
-1.53344,0.948532,0.364041,3,7,0,3.11506,-0.972356,-0.699005,-0.41147,1.18622,0.036513,0.307669,-0.0551154
