# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = code_7_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\xh4y1tq_.json
# init = 2 (Default)
# random
#   seed = 95995116
# output
#   file = C:\Users\Studia\AppData\Local\Temp\tmpgr61_l4i\code_7-202104142101-3-ttjy34fs.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-5.88721,0.852249,0.331216,3,15,0,9.11526,0.382808,1.17793,-0.259228,2.38546,-1.1993,-1.35633,0.606855
-2.04231,1,0.331216,3,7,0,8.5887,-0.448044,0.146068,0.736164,1.26738,1.39811,-0.557275,0.132517
-4.86633,0.92449,0.331216,3,7,0,6.34727,1.5102,-0.47939,-0.752842,-1.8487,-2.02844,0.559202,-0.297672
-8.04351,0.932988,0.331216,3,7,0,9.71486,-3.11129,-0.413199,-0.402819,1.12,-0.291009,-3.12908,-1.1525
-6.42124,0.992775,0.331216,2,3,0,9.14635,-3.13813,-0.0717511,-0.476426,0.634637,-0.663535,-2.80601,-0.800161
-3.10834,0.994945,0.331216,3,7,0,9.83375,-3.28182,-1.04109,-1.71413,-0.925974,-1.19212,-1.00109,-1.17704
-0.622447,0.998573,0.331216,3,15,0,4.75034,-0.808229,-0.694505,-0.856063,0.122991,-0.214487,-0.118468,-0.553651
-2.76301,0.798848,0.331216,3,7,0,3.61842,-1.17822,0.567434,0.330965,-1.21262,0.351921,-0.460194,0.340319
-2.62843,0.871844,0.331216,3,7,0,9.58436,-1.51913,0.403141,-1.77169,0.420501,-0.903302,-0.616545,-0.848783
-1.20814,1,0.331216,3,7,0,4.31783,-1.50761,0.0428556,-0.741535,-0.796524,0.285712,-0.27466,-0.321283
-2.33303,0.825885,0.331216,4,15,0,5.48687,-0.449328,-1.80623,-1.27895,-1.58134,-2.12643,-2.20359,-1.10036
-1.34639,0.955354,0.331216,3,7,0,5.51555,-1.77186,-0.813162,-1.5719,-0.840457,-0.755366,-0.570461,-0.627977
-2.39564,0.951065,0.331216,3,15,0,4.14591,0.375371,0.629353,0.372204,-1.63116,-1.29023,0.210811,-0.188748
-7.56074,0.80413,0.331216,3,7,0,8.52644,-0.293057,-0.369058,-0.545158,2.42434,2.32027,-1.44462,-0.21925
-1.42683,0.997838,0.331216,2,7,0,8.30088,-0.374396,-1.01683,-0.264648,-0.21803,-0.540263,0.217027,0.208838
-2.04645,0.970082,0.331216,3,11,0,4.13847,-0.868136,-0.971645,-0.605654,-1.37927,-2.15175,-1.58348,-0.67411
-2.50184,0.984411,0.331216,3,7,0,4.14707,-1.75482,-0.646333,-2.24362,-1.52483,-0.823114,0.0154947,-0.750528
-1.84083,0.996498,0.331216,3,7,0,3.43232,0.289781,-0.62384,0.809206,0.34606,-0.381337,-1.20804,0.2515
-1.13146,1,0.331216,3,7,0,2.74642,0.0423753,-0.529829,0.843658,0.499729,-0.0528307,-0.634745,0.321006
-2.92551,0.687858,0.331216,3,7,0,6.32948,-1.41039,0.0359628,1.5014,1.34293,0.0720024,0.0969304,0.0773764
-1.92392,0.869846,0.331216,3,7,0,5.67905,0.63286,0.136861,0.175586,-0.933685,0.189572,1.59658,0.496676
-0.740841,1,0.331216,3,15,0,2.74835,0.682156,0.117282,-0.52484,0.132967,-0.126779,-0.805369,-0.184533
-1.4782,0.678849,0.331216,3,7,0,7.93415,-0.469269,-0.129135,0.276831,0.699505,0.0358955,1.41502,-0.0382132
-2.14652,0.838959,0.331216,3,15,0,6.20465,-1.42242,-0.62248,-1.06848,-0.396264,-2.01902,-0.0416439,-0.429688
-1.49023,0.995351,0.331216,3,7,0,3.5255,-1.42861,-0.147286,-1.07636,-0.103053,-0.402883,-0.319462,-0.912916
-1.72836,0.979705,0.331216,3,7,0,2.71993,-1.78945,-0.543832,-0.288463,-0.384486,-0.221551,0.00592507,-0.0529108
-3.1518,0.869402,0.331216,3,15,0,7.29123,1.94658,0.838261,0.428688,0.811345,0.151304,0.0111973,1.30039
-4.05499,0.966884,0.331216,2,7,0,6.96518,2.86978,1.25664,0.125174,1.42971,-0.0942315,-0.175202,1.00609
-2.66509,0.997716,0.331216,3,7,0,5.79278,-1.49132,1.55586,0.608857,-0.0857279,0.760437,0.327045,0.181903
-7.85688,0.766917,0.331216,3,7,0,12.0685,-0.278841,-1.35346,-0.53555,-2.61306,2.26763,1.03544,0.124175
-4.08216,0.982693,0.331216,3,7,0,11.1897,1.60465,1.46949,-0.0248477,2.65124,-0.108714,-0.252454,0.524472
-3.29115,0.96655,0.331216,3,7,0,6.06835,0.303948,0.968248,0.884635,-1.23816,1.6729,0.78469,0.0270521
-1.78399,0.935019,0.331216,3,7,0,5.50957,0.314784,0.509368,-0.340845,0.537091,-1.31862,-0.500319,0.245844
-1.2884,0.984232,0.331216,4,15,0,4.21943,1.18296,2.04863,1.65202,1.18648,0.912902,1.50711,1.14091
-4.22763,0.922272,0.331216,3,15,0,4.99271,1.20914,1.64821,-0.348094,0.987706,2.87188,-0.198498,1.0992
-4.64265,0.967898,0.331216,3,7,0,8.67267,1.05265,-1.25711,2.1513,0.962762,-0.923006,-0.652494,0.241965
-7.13815,0.903985,0.331216,3,7,0,10.292,-2.07033,1.58688,-1.92323,0.678651,1.68124,0.496684,0.259984
-3.21786,1,0.331216,3,7,0,9.00909,-1.95647,-0.133766,-1.06277,0.023819,0.783963,0.999863,-0.0701642
-3.24658,0.946974,0.331216,3,7,0,8.6498,1.91532,0.310019,0.733013,0.394474,-0.0207025,-1.51722,0.429919
-2.46555,0.993927,0.331216,3,7,0,3.96013,-1.37759,0.264246,-0.363405,0.207737,0.327864,1.64159,0.189575
-2.2655,0.989019,0.331216,3,7,0,4.90967,0.312333,-0.527711,-1.48731,0.201326,1.26569,-0.585528,-0.205034
-5.41048,0.777892,0.331216,3,15,0,9.00057,0.0481362,-0.439316,2.18529,-1.1155,-0.825742,-1.41029,0.348418
-4.58056,1,0.331216,3,7,0,8.09796,-0.685831,-0.241637,-2.37275,0.925176,-1.73944,0.171043,-0.99646
-2.10697,0.991847,0.331216,3,15,0,7.16124,0.396709,-0.702878,1.39578,0.365371,0.789636,0.459776,0.877802
-1.2698,0.996355,0.331216,3,7,0,3.36963,1.10109,0.604763,0.675152,0.208527,1.76861,1.37498,0.678037
-4.92982,0.856639,0.331216,3,7,0,7.53828,-0.7787,-0.796992,1.45495,-1.36976,-0.0904957,2.04055,0.328355
-4.73282,0.969521,0.331216,3,7,0,10.4892,0.52236,-0.0294216,1.64767,-1.14539,-0.160601,-2.33527,-0.247406
-4.93478,0.983188,0.331216,3,7,0,6.05499,-0.678917,-4.64088e-005,-1.99017,0.93604,-0.360104,2.10124,0.0630414
-1.64185,1,0.331216,2,3,0,5.00826,-0.703079,0.269105,-0.818142,0.539539,-0.179915,1.25675,-0.100874
-3.93759,0.576552,0.331216,3,7,0,7.86877,-0.747898,1.89794,-1.36442,-0.76304,0.0912595,1.12671,0.0399025
-5.03708,0.969627,0.331216,3,7,0,8.34687,1.77196,-0.870497,0.57744,2.50592,0.0906791,-0.780489,0.737206
-6.9126,0.944453,0.331216,3,7,0,10.5485,-0.931618,0.702837,-1.94049,-1.62454,2.22061,1.05079,-0.16904
-2.9754,0.967163,0.331216,2,3,0,8.47876,-0.131364,0.324317,-1.59124,-1.25063,1.3192,0.340185,-0.0933406
-3.87945,0.948733,0.331216,3,7,0,6.11411,-0.250649,0.82636,0.557233,-0.187838,-2.14172,-1.66408,-0.670633
-3.30711,0.904501,0.331216,3,7,0,8.75717,-0.154932,-0.244774,-1.54878,1.71818,0.966258,-0.154619,0.279489
-4.40785,0.848936,0.331216,3,7,0,8.4693,-0.0609942,2.22665,-0.142032,-1.41599,0.925927,-0.94818,-0.0480701
-1.41062,0.996394,0.331216,3,7,0,6.0282,1.04986,-0.0369936,0.624362,-0.227895,-0.840672,0.862167,0.334407
-5.62347,0.655722,0.331216,3,15,0,15.0406,2.08646,1.55417,2.15924,0.192469,2.83623,1.45544,0.647558
-3.05501,1,0.331216,3,15,0,7.67442,-0.0742508,-0.78189,0.327905,1.25199,-0.742497,1.31265,0.689531
-3.46082,0.998976,0.331216,3,15,0,8.89352,-1.95739,-2.09588,-2.73223,-3.15054,-1.53974,-2.91282,-1.99315
-9.66765,0.80703,0.331216,3,15,0,13.0261,-3.81272,-2.71813,-5.06058,-4.18088,-2.53346,-5.05186,-3.12262
-5.64225,1,0.331216,3,7,0,10.7099,-2.57945,-3.75075,-1.53314,-2.03209,-3.83451,-1.41699,-2.01882
-5.93729,0.985115,0.331216,3,7,0,9.09444,-1.46226,-4.02377,-0.668644,-1.59305,-1.72084,-3.13443,-2.05833
-4.46833,0.956687,0.331216,3,7,0,8.02935,-1.18114,-2.44585,-1.45226,-1.20736,-1.67346,-3.67433,-2.04537
-8.23467,0.823553,0.331216,3,7,0,12.7885,-0.732078,-2.30058,-0.559902,-0.211251,-4.52325,-2.6309,-1.6541
-6.70098,0.999848,0.331216,3,15,0,11.0752,-0.521172,1.33913,-0.556659,-0.672937,3.32131,1.52668,0.575061
-3.0968,0.925714,0.331216,3,15,0,12.7184,-0.0959456,0.34795,-0.532903,-0.916521,-0.30658,1.94826,0.455862
-3.25567,0.969407,0.331216,3,15,0,5.75019,1.19276,0.88604,2.38354,1.26741,0.913868,-0.205924,1.46202
-1.36966,0.937282,0.331216,3,15,0,5.85813,0.253232,-0.717195,-0.180829,0.642126,0.416747,1.04409,-0.120267
-1.55773,0.909029,0.331216,3,7,0,6.69161,-0.101937,0.803809,0.25172,-0.223176,0.826353,-1.08789,-0.203159
-0.841944,1,0.331216,3,15,0,2.84572,0.848325,0.733503,0.0773982,0.132059,1.05669,-0.20554,0.563205
-3.98164,0.936198,0.331216,3,7,0,4.4608,-0.575167,1.89677,1.20461,1.29419,1.27052,-1.15548,0.405492
-0.993766,0.977729,0.331216,3,7,0,5.22043,0.798713,0.569011,0.634516,0.851443,0.809673,-0.547589,0.228089
-1.75607,0.99616,0.331216,4,15,0,2.97339,1.6626,0.625481,0.816107,0.0817677,1.81761,1.04791,1.13537
-3.17845,0.95064,0.331216,4,23,0,5.05489,-1.51542,-1.97405,-2.09195,-2.65004,-0.0794182,-1.94509,-1.45161
-3.81617,0.769056,0.331216,4,15,0,8.64147,-2.24559,-2.23614,-1.8954,-1.45407,-3.5968,-1.17109,-1.6106
-1.35642,0.890022,0.331216,3,7,0,8.52525,-0.496175,-0.0789459,-0.958251,-1.0847,0.372383,-0.790453,-0.0714017
-1.15188,0.991556,0.331216,3,7,0,2.95363,0.495739,-0.270235,-0.311459,-0.0442139,-1.38057,-0.786757,-0.199972
-2.24831,0.863426,0.331216,3,15,0,4.35725,-1.64834,-1.22523,-1.32113,-1.74768,-0.0277584,-0.63582,-0.511487
-0.95863,0.95171,0.331216,3,7,0,5.74712,-0.223456,-0.598732,-0.131826,-0.193275,-1.535,-0.881082,-0.369909
-2.35645,0.92678,0.331216,3,7,0,4.20171,-1.28741,-0.759543,0.00553399,-1.26462,0.172854,1.17984,-0.29781
-2.66643,0.893372,0.331216,3,15,0,4.36856,-0.829088,-0.743302,-0.899022,-0.666995,0.547457,0.857048,-0.812767
-0.496792,0.915933,0.331216,3,7,0,4.0666,-0.45701,-0.0393188,0.0683294,-0.546697,-0.1724,0.114179,-0.437705
-0.962677,0.768212,0.331216,3,15,0,5.60345,-0.139126,-0.0174267,-0.321405,0.409914,-0.452874,-0.0870485,0.372105
-2.94926,0.9863,0.331216,5,31,0,5.75972,2.68688,2.74077,1.54062,1.46354,1.94531,1.76785,1.39402
-4.26922,0.767309,0.331216,3,7,0,7.07573,1.82318,1.58401,3.01865,3.00721,2.02673,2.54887,1.46939
-4.88642,0.947299,0.331216,3,7,0,8.47793,1.32087,0.873678,2.19374,1.27945,3.84915,2.37902,1.98118
-8.76425,0.859908,0.331216,2,3,0,9.69604,1.69162,-0.249763,2.83485,1.89373,4.787,1.80726,1.92854
-4.28608,0.965685,0.331216,3,7,0,11.9048,3.42397,1.44951,1.48582,3.18854,2.23295,2.12171,1.7197
-2.08104,0.95051,0.331216,4,23,0,7.78212,-0.055415,-0.510437,-0.458802,0.0532957,-0.0898022,-2.23287,-0.284854
-2.40924,0.95792,0.331216,3,7,0,4.47056,-1.43363,1.0095,-0.155125,-1.32126,-0.857476,-1.02238,-0.72343
-6.33405,0.844851,0.331216,3,7,0,8.49658,-0.513055,-1.4901,-0.653486,0.873941,0.641858,-3.22465,-0.263914
-1.82973,0.967853,0.331216,3,7,0,7.9556,0.217437,-0.979072,-1.20368,0.382111,-0.649776,-0.0349116,-0.766395
-2.64826,0.982043,0.331216,3,7,0,3.9625,0.900722,-0.972024,-1.73406,0.187414,-0.433131,-1.38279,-0.381604
-1.60481,0.961356,0.331216,3,15,0,8.32211,-0.204298,0.769677,-0.562145,-0.000379481,1.59262,-0.119339,0.157332
-2.43515,0.972945,0.331216,3,7,0,3.84568,0.983729,-0.453673,-0.220095,-0.864215,1.60324,0.939669,0.327276
-1.42315,0.960289,0.331216,4,15,0,5.67752,-0.879883,-1.09739,-0.149858,0.105683,-0.452594,-1.46256,-0.87953
-1.51409,0.858857,0.331216,3,15,0,3.96776,-1.48721,-0.619704,-0.261292,-0.262324,-0.39775,-1.47087,-0.29113
-2.93678,0.806592,0.331216,3,7,0,8.32971,0.485411,-0.0240665,1.04982,1.06764,-1.34883,-0.128661,-0.340196
-2.79172,0.976324,0.331216,4,15,0,5.71887,0.455561,0.615729,1.3016,-0.869962,-0.123664,1.46131,0.876019
-3.10672,0.961141,0.331216,4,15,0,5.34536,0.872384,-0.476966,-1.41044,-0.744435,0.700502,-0.313964,-0.776939
-3.38254,0.982807,0.331216,3,7,0,5.848,-1.1407,-0.129314,1.02905,-0.154347,-1.4186,-0.380771,-0.956627
-3.86324,0.927814,0.331216,3,7,0,8.21754,1.91406,0.399322,-0.759488,0.449534,1.92628,1.45247,0.314925
-4.24362,0.995269,0.331216,3,7,0,6.72517,0.52649,0.940584,3.27986,1.32322,1.22756,-0.246296,0.782904
-3.49386,0.989157,0.331216,3,7,0,6.11278,1.41144,1.58455,-0.62397,1.1425,1.16653,2.67552,1.03314
-4.38453,0.958211,0.331216,3,7,0,6.66407,1.24503,1.26525,3.40078,0.0886867,2.28133,1.47604,1.20042
-8.16994,0.838288,0.331216,3,7,0,10.4614,3.355,-0.0431478,-0.252502,2.74074,1.94933,1.87369,2.07424
-6.57199,0.904032,0.331216,5,31,0,12.9168,1.88702,-0.67539,-1.91459,0.858168,1.12839,-0.494966,0.798797
-4.71783,1,0.331216,3,7,0,9.80329,-0.330471,-1.68878,2.07373,-0.846387,-0.642506,0.440315,-0.518505
-2.28831,0.973424,0.331216,3,7,0,7.84629,-0.454895,0.0549547,0.398006,0.374514,-1.21513,-1.90107,-0.478751
-4.05626,0.939871,0.331216,3,7,0,5.83913,-0.172291,0.866206,-0.829032,-2.0581,-1.21396,1.21015,-0.162275
-5.24751,0.948378,0.331216,3,7,0,7.63451,-1.45998,1.14586,0.13297,-2.64386,-0.859263,0.471871,-0.177079
-6.62178,0.718154,0.331216,3,15,0,10.5406,-0.445276,1.03821,0.0942011,-2.71677,-0.914972,0.816729,-1.03301
-1.00282,0.999201,0.331216,3,7,0,7.50446,-0.418155,-0.44206,0.317943,0.697197,0.970658,-0.319921,0.232444
-5.3045,0.785773,0.331216,3,15,0,7.55875,-2.17321,-1.34482,0.919338,1.00349,-0.070085,-1.36656,0.0547565
-3.71981,0.993766,0.331216,4,15,0,9.05945,0.862671,0.251544,1.45323,1.86687,2.9736,0.103999,0.886732
-3.94831,0.947836,0.331216,3,7,0,7.08916,1.45979,1.56231,2.96007,0.736081,-0.50953,0.816073,0.859588
-2.87052,0.953451,0.331216,3,7,0,7.35695,0.644386,0.440655,-0.293457,0.980476,2.45176,1.56138,0.582576
-2.6225,0.995796,0.331216,3,15,0,4.13554,1.03693,0.933581,1.62264,0.71407,-0.958565,-0.184902,0.151438
-3.56426,0.982058,0.331216,3,7,0,5.84687,-0.466587,1.12218,0.729252,1.43853,-0.655073,2.13786,0.931341
-5.40232,0.972635,0.331216,3,7,0,7.39544,-1.55687,0.732771,-0.220569,2.21954,-0.316257,1.82421,0.124329
-5.61884,0.693378,0.331216,3,15,0,12.1672,2.23511,0.0326108,0.929703,-1.11081,1.92445,-1.2379,0.42392
-2.85245,0.992096,0.331216,3,7,0,6.83824,-1.15182,1.57371,-0.324832,0.575144,-0.382832,1.23737,0.086801
-0.560968,0.960765,0.331216,3,7,0,5.59695,0.0451428,-0.328605,-0.421013,0.129025,0.832891,-0.284843,0.0747184
-2.95811,0.900371,0.331216,3,7,0,4.62537,0.723579,0.91884,-1.88574,0.987938,0.402772,0.4053,0.15184
-3.09268,0.8751,0.331216,3,15,0,6.07269,0.338414,-0.0191274,2.79037,0.219115,0.40239,1.22791,0.81523
-3.50564,0.965148,0.331216,3,7,0,6.56374,1.43255,-0.448652,1.11087,2.13945,2.5547,0.787385,1.07865
-1.73428,0.997051,0.331216,3,7,0,4.67156,0.718449,2.02045,1.60857,1.27999,1.66383,0.3401,1.19712
-1.47821,0.989077,0.331216,3,7,0,2.86229,0.825514,1.7114,1.93602,1.44001,0.468528,1.36926,1.1484
-5.23453,0.825388,0.331216,3,7,0,6.16395,3.67734,0.967946,-0.018284,1.46815,0.758121,2.08304,1.05366
-9.04055,0.875196,0.331216,3,15,0,15.1437,1.45739,0.279465,1.16057,-2.27053,-1.37261,2.69538,0.610335
-10.0997,0.68903,0.331216,3,15,0,17.6798,1.43185,0.484316,0.819807,-2.62582,-0.0315452,2.62978,-0.412983
-5.58858,0.942767,0.331216,3,7,0,13.0513,0.802039,1.06709,0.509777,1.69194,-0.841917,0.0742303,1.4802
-2.01288,0.999235,0.331216,4,15,0,6.3488,-0.943767,-0.985383,-0.0812423,-1.59474,0.400294,0.54446,-0.224813
-1.61603,0.970611,0.331216,3,15,0,3.16127,-0.234478,-0.291325,-1.1819,-0.173394,-1.554,-0.398154,-0.960079
-3.53493,0.857403,0.331216,3,15,0,6.63076,-0.364617,-0.40608,0.828814,-1.54923,1.42784,-0.497111,0.37413
-3.84513,0.997261,0.331216,3,15,0,5.06042,-0.427773,-0.623594,-1.56472,0.681384,-2.78581,-0.542316,-0.627806
-2.83064,0.998356,0.331216,4,15,0,5.50183,0.134445,-0.474603,1.05382,-0.687314,2.05703,0.71835,0.573038
-2.03593,0.96854,0.331216,3,7,0,6.58469,0.157357,0.287191,-0.977726,0.363616,-1.65101,-1.09529,-0.262758
-3.47822,0.819871,0.331216,3,7,0,7.27727,-2.16574,-2.34386,-1.10433,-2.39455,-0.771024,-0.0949869,-1.00967
-3.35347,0.94546,0.331216,3,7,0,7.37304,-1.91161,-2.51118,-1.13155,-0.971172,-2.3615,-2.56736,-1.24023
-7.72258,0.861053,0.331216,3,7,0,8.96837,-3.21426,-0.922078,-3.45455,-3.76675,-2.99718,-2.36807,-1.68178
-5.76606,0.999579,0.331216,4,31,0,10.4537,2.24179,-0.80208,2.01522,0.87361,-0.0753795,0.0706105,-0.109236
-2.26925,0.926969,0.331216,3,7,0,7.23074,1.83641,-0.431399,1.47027,0.445802,0.995151,0.152547,0.382379
-2.61307,0.925757,0.331216,3,7,0,7.14825,-1.2384,1.28488,-0.619383,0.839222,0.500382,0.716647,-0.0564284
-5.48647,0.939427,0.331216,3,7,0,7.74848,-0.452041,-2.33694,1.63794,-0.137657,-1.25335,0.912116,0.0555428
-3.98006,0.986813,0.331216,3,7,0,10.3019,-0.320411,1.06915,-0.471162,-0.847886,1.81739,1.77316,0.131561
-2.30106,0.953733,0.331216,3,7,0,5.87937,0.594278,-0.150243,-0.377783,0.13932,1.89758,1.19903,0.183018
-2.05365,0.996865,0.331216,3,7,0,3.13986,0.37262,-0.277951,-0.940368,0.657766,1.62277,0.814225,0.312858
-6.69267,0.593334,0.331216,3,7,0,9.36008,0.700453,-0.00356008,-2.16848,0.449532,-0.35701,1.62643,0.899406
-2.21537,0.945959,0.331216,4,23,0,9.23939,0.706745,1.40077,1.56635,0.141011,2.39611,0.584855,0.933037
-2.60964,0.966491,0.331216,3,7,0,4.61839,2.21901,1.08676,1.72036,0.861145,0.299753,-0.296202,1.00752
-1.18766,0.894935,0.331216,3,15,0,3.80219,-0.0840961,0.700828,0.730032,0.250464,0.887032,1.11517,0.910946
-2.46713,0.909305,0.331216,3,15,0,7.9787,-0.868413,-1.64247,-0.156502,-1.82804,-0.889808,0.369287,-0.382266
-2.17374,0.985148,0.331216,4,15,0,6.0566,-0.604256,-1.98396,-1.00837,-2.18037,-1.10237,-0.26633,-1.22209
-7.57386,0.482919,0.331216,3,7,0,11.9264,-0.502789,-1.64176,-2.50017,-0.00280066,-0.729057,-3.02102,-0.246103
-3.10091,0.816803,0.331216,3,15,0,11.5679,-1.39692,1.12517,-0.106632,-1.95455,-0.677821,-0.0994156,-0.347695
-6.99979,0.722917,0.331216,3,15,0,13.0812,-0.984483,0.705171,-3.65115,-0.802868,-2.19935,-2.56204,-1.42703
-3.12861,1,0.331216,3,7,0,8.95596,-0.954588,-2.42822,-0.488482,-0.849492,-0.478565,-2.63144,-1.23589
-3.43377,0.972037,0.331216,3,7,0,4.71361,-1.37343,-2.67127,-0.522116,-0.813755,-0.314781,-2.14341,-1.49693
-2.0153,0.994316,0.331216,3,7,0,4.04734,-1.51541,-2.00156,-0.777003,-1.46153,-1.30163,-2.31682,-1.0775
-1.85751,0.999939,0.331216,4,15,0,2.71322,-1.50927,-1.1622,-2.20679,-1.67558,-2.02971,-0.940672,-1.13287
-2.70751,0.942349,0.331216,3,15,0,4.91929,-0.757821,-0.324933,-0.850163,-1.85528,-1.02914,0.921347,-0.901053
-3.80569,0.8749,0.331216,3,7,0,7.95805,-1.02394,-0.793895,-0.238824,-2.38001,0.0115283,0.644129,-1.05262
-3.04581,1,0.331216,3,15,0,6.54647,1.76826,0.283773,0.625428,1.88724,-0.752527,-0.0303202,0.298997
-2.23167,0.957352,0.331216,3,15,0,8.5963,0.301197,-1.32244,-1.12494,-0.631969,-0.927665,-2.21931,-0.682437
-3.85862,0.965273,0.331216,3,7,0,5.17819,-3.49627,-1.84787,-2.08946,-2.22601,-2.08634,-0.95328,-1.53776
-4.4489,0.797223,0.331216,4,15,0,8.22611,-2.67336,-2.75712,-3.73386,-1.82716,-2.5712,-1.75882,-2.50503
-5.27957,0.980014,0.331216,3,7,0,6.83946,-1.44333,-2.33846,-1.38467,-3.62689,-3.09739,-3.39113,-2.35406
-9.52499,0.529505,0.331216,3,15,0,15.4126,-1.93334,-2.56228,-1.42742,-0.101736,-2.14984,-4.17482,-0.80541
-8.21167,0.993709,0.331216,3,7,0,13.5582,-1.31093,-2.39193,-0.75669,-0.93834,0.298798,-4.14019,-1.9169
-6.65262,1,0.331216,3,15,0,10.0676,-0.0935692,0.840108,-0.868337,-0.336008,-1.63676,2.75046,-0.375529
-7.81316,0.615026,0.331216,4,15,0,17.4508,-1.81838,-2.11309,0.00942369,-0.442298,0.27721,-3.93102,-0.712256
-5.48938,1,0.331216,3,7,0,8.88096,-1.49713,-1.75518,-0.0951984,0.397557,0.658231,-2.89221,-1.01584
-8.47145,0.994347,0.331216,3,15,0,9.2822,-1.86365,-1.26272,-3.15357,-3.74625,-3.99027,-0.197299,-2.3678
-2.59415,0.9997,0.331216,3,7,0,8.91237,-2.08071,-2.38513,-1.62906,-1.08634,-2.12468,-2.60501,-1.9096
-2.40575,0.875127,0.331216,4,23,0,5.76825,1.67738,0.806256,2.19909,2.1131,0.703045,0.33591,1.2919
-1.3179,0.926976,0.331216,4,23,0,6.22011,0.712559,0.0536083,-0.381734,0.180205,-1.26171,-0.119273,0.13297
-0.833675,1,0.331216,3,15,0,2.44662,0.559271,0.66083,0.908815,0.902533,1.62193,0.518974,0.907624
-2.41708,0.898714,0.331216,3,7,0,4.13279,0.873398,2.41448,0.726168,1.90281,0.337146,0.731874,0.754173
-2.77202,0.844506,0.331216,3,7,0,5.85996,-0.539228,0.914262,-0.0699333,1.31602,0.417245,0.355878,1.01803
-2.39524,0.976964,0.331216,3,7,0,4.55972,0.645547,0.994938,1.53593,-1.20047,0.165956,0.772815,0.259402
